time,TCOMP,SK,QTOP,QBOT,H0001,H0002,H0003,H0004,H0005,H0006,H0007,H0008,H0009,H0010,H0011,H0012,H0013,H0014,H0015,H0016,H0017,H0018,H0019,EST,ESM,ESB,PST,PSM,PSB,GS,ES
0.3831380695111,0.5761545980E-02,0.3228308325,-0.7522748016E-02,-0.7515031934E-02,9.898352653,9.999477964,9.999997304,9.999999986,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.000000000,9.999999981,9.999996522,9.999374841,9.888199913,942.7332263,968.9473684,990.1118001,942.6315789,968.9473684,990.0000000,2000.000000,1000.000000
0.7854330424977,0.1174378031E-01,0.3228185974,-0.7442908828E-02,-0.7427359827E-02,9.793301090,9.998369494,9.999988496,9.999999923,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999999,9.999999895,9.999985173,9.998049152,9.772841877,942.8382779,968.9473684,990.2271581,942.7332263,968.9473684,990.1118001,2000.000000,1000.000000
1.207842764134,0.1795211836E-01,0.3764718203,-0.7360458601E-02,-0.7336973146E-02,9.684813949,9.996605039,9.999969317,9.999999749,9.999999998,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999997,9.999999655,9.999960491,9.995941828,9.653912034,942.9467650,968.9473684,990.3460880,942.8382779,968.9473684,990.2271581,2000.000000,1000.000000
1.651372971851,0.2439184381E-01,0.3764586546,-0.7275379709E-02,-0.7243869127E-02,9.572868038,9.994109675,9.999934524,9.999999359,9.999999994,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.000000000,9.999999992,9.999999121,9.999915773,9.992965847,9.531406747,943.0587109,968.9473684,990.4685933,942.9467650,968.9473684,990.3460880,2000.000000,1000.000000
2.117079689955,0.3106808252E-01,0.3764450081,-0.7187661368E-02,-0.7148053465E-02,9.457449169,9.990802899,9.999877732,9.999998597,9.999999985,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.000000000,9.999999979,9.999998078,9.999842882,9.989028097,9.405333506,943.1741298,968.9473684,990.5946665,943.0587109,968.9473684,990.4685933,2000.000000,1000.000000
2.606071743964,0.3798577550E-01,0.3764308710,-0.7097300293E-02,-0.7049541001E-02,9.338553017,9.986598457,9.999791245,9.999997236,9.999999967,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999999,9.999999953,9.999996218,9.999732033,9.984029250,9.275711843,943.2930259,968.9473684,990.7242882,943.1741298,968.9473684,990.5946665,2000.000000,1000.000000
3.119513400673,0.4514965123E-01,0.4300744115,-0.7004301359E-02,-0.6948356422E-02,9.216185998,9.981404182,9.999665848,9.999994956,9.999999933,9.999999999,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999999,9.999999903,9.999993107,9.999571556,9.977863672,9.142574240,943.4153929,968.9473684,990.8574258,943.2930259,968.9473684,990.7242882,2000.000000,1000.000000
3.658627140218,0.5256419744E-01,0.4300592652,-0.6908678277E-02,-0.6844534940E-02,9.090366154,9.975121883,9.999490602,9.999991323,9.999999870,9.999999998,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999997,9.999999813,9.999988155,9.999347632,9.970419381,9.005967026,943.5412128,968.9473684,990.9940330,943.4153929,968.9473684,990.8574258,2000.000000,1000.000000
4.224696566740,0.6023363277E-01,0.4300436015,-0.6810454264E-02,-0.6738122958E-02,8.961124031,9.967647265,9.999252595,9.999985748,9.999999763,9.999999996,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.000000000,9.999999995,9.999999659,9.999980569,9.999044010,9.961578066,8.865951261,943.6704549,968.9473684,991.1340487,943.5412128,968.9473684,990.9940330,2000.000000,1000.000000
4.819069464588,0.6816187860E-01,0.4300274127,-0.6709662703E-02,-0.6629178708E-02,8.828503556,9.958869899,9.998936683,9.999977456,9.999999585,9.999999993,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.000000000,9.999999990,9.999999404,9.999969303,9.998641690,9.951215168,8.722603563,943.8030754,968.9473684,991.2773964,943.6704549,968.9473684,991.1340487,2000.000000,1000.000000
5.443161007328,0.7635253129E-01,0.4300106915,-0.6606347791E-02,-0.6517772843E-02,8.692562883,9.948673250,9.998525201,9.999965435,9.999999300,9.999999987,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.000000000,9.999999981,9.999998995,9.999953000,9.998118589,9.939200037,8.576016899,943.9390161,968.9473684,991.4239831,943.8030754,968.9473684,991.2773964,2000.000000,1000.000000
6.098457127206,0.8480883555E-01,0.4836469664,-0.6500565155E-02,-0.6403988985E-02,8.553375204,9.936934769,9.997997646,9.999948382,9.999998854,9.999999977,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999999,9.999999966,9.999998359,9.999929909,9.997449172,9.925396178,8.426301296,944.0782037,968.9473684,991.5736987,943.9390161,968.9473684,991.4239831,2000.000000,1000.000000
6.786518053077,0.9353365906E-01,0.4836291622,-0.6392382429E-02,-0.6287924195E-02,8.411029512,9.923526062,9.997330344,9.999924628,9.999998174,9.999999961,9.999999999,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999999,9.999999941,9.999997389,9.999897806,9.996604068,9.909661580,8.273584467,944.2205494,968.9473684,991.7264155,944.0782037,968.9473684,991.5736987,2000.000000,1000.000000
7.508982025242,0.1025294692,0.4836108089,-0.6281879784E-02,-0.6169689371E-02,8.265631295,9.908313134,9.996496087,9.999892067,9.999997156,9.999999934,9.999999999,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999998,9.999999901,9.999995939,9.999853882,9.995549655,9.891849164,8.118012330,944.3659477,968.9473684,991.8819877,944.2205494,968.9473684,991.7264155,2000.000000,1000.000000
