time,TCOMP,SK,QTOP,QBOT,H0001,H0002,H0003,H0004,H0005,H0006,H0007,H0008,H0009,H0010,H0011,H0012,H0013,H0014,H0015,H0016,H0017,H0018,H0019,EST,ESM,ESB,PST,PSM,PSB,GS,ES
104.4865861173,0.7105230087,0.1006044424,-0.1472927434E-02,-0.1465035019E-02,0.3876124827,1.152170967,1.885021777,2.566018128,3.176485600,3.699747970,4.121583496,4.430600018,4.618522768,4.680393279,4.614680437,4.423305594,4.111583183,3.688077300,3.164374278,2.554772103,1.875890093,1.146206349,0.3855355314,990.1387033,991.1747932,999.6144645,990.1183501,990.9345103,999.5942393,2000.000000,1000.000000
110.0940534927,0.7261383036,0.1005729791,-0.1396076827E-02,-0.1388655346E-02,0.3673886386,1.092072317,1.786749096,2.432342202,3.011152880,3.507357112,3.907441491,4.200566295,4.378848092,4.437557805,4.375232848,4.193703412,3.898033690,3.496379162,2.999761743,2.421765977,1.778161915,1.086463573,0.3654356174,990.1589272,991.4142408,999.6345644,990.1387033,991.1747932,999.6144645,2000.000000,1000.000000
115.9818942368,0.7416396457,0.1005417575,-0.1319868854E-02,-0.1312903133E-02,0.3473339090,1.032469548,1.689266400,2.299701817,2.847044551,3.316323016,3.694739441,3.972018088,4.140678936,4.196231348,4.137284716,3.965575020,3.685907621,3.306017836,2.836352169,2.289774849,1.681206607,1.027205301,0.3455008244,990.1789819,991.6521890,999.6544992,990.1589272,991.4142408,999.6345644,2000.000000,1000.000000
122.1641270182,0.7569865243,0.1005108587,-0.1244470821E-02,-0.1237945992E-02,0.3274923214,0.9734955420,1.592797343,2.168413032,2.684568535,3.127140786,3.484049393,3.745588053,3.904686779,3.957098657,3.901507200,3.739552535,3.475776436,3.117487967,2.674553251,2.159114799,1.585247999,0.9685646104,0.3257752611,990.1988235,991.8879665,999.6742247,990.1789819,991.6521890,999.6544992,2000.000000,1000.000000
128.6554714386,0.7721374956,0.1004803659,-0.1170062638E-02,-0.1163964066E-02,0.3079112206,0.9152925563,1.497579388,2.038807885,2.524148481,2.940318999,3.275953440,3.521915378,3.671547048,3.720847509,3.668575492,3.516274758,3.268221809,2.931297806,2.514788485,2.030117887,1.490523691,0.9106839002,0.3063063331,990.2184046,992.1208982,999.6936937,990.1988235,991.8879665,999.6742247,2000.000000,1000.000000
135.4713830800,0.7870505736,0.1004503631,-0.1096833374E-02,-0.1091146575E-02,0.2886403615,0.8580096164,1.403859859,1.911229572,2.366218603,2.756374648,3.071039077,3.301641630,3.441935352,3.488165087,3.439165032,3.296382970,3.063830925,2.747964101,2.357491964,1.903127315,1.397281092,0.8537122925,0.2871438356,990.2376754,992.3503087,999.7128562,990.2184046,992.1208982,999.6936937,2000.000000,1000.000000
142.6280903035,0.8016836515,0.1004209344,-0.1024977856E-02,-0.1019688426E-02,0.2697310146,0.8017999427,1.311891981,1.786027545,2.211218314,2.575827732,2.869894020,3.085405925,3.216522939,3.259733532,3.213946938,3.080516066,2.863191254,2.568006645,2.203102977,1.778492502,1.305773458,0.7978030533,0.2683390594,990.2565848,992.5755267,999.7316609,990.2376754,992.3503087,999.7128562,2000.000000,1000.000000
150.1426328882,0.8159949491,0.1003921633,-0.9546933357E-03,-0.9497868747E-03,0.2512350883,0.7468184141,1.221930958,1.663552579,2.059586703,2.399195521,2.673100551,2.873839464,2.995971413,3.036224733,2.993582708,2.869305063,2.666884864,2.391942512,2.052060470,1.656564142,1.216255961,0.7431110576,0.2499439144,990.2750807,992.7958910,999.7500561,990.2565848,992.5755267,999.7316609,2000.000000,1000.000000
158.0329026022,0.8299434826,0.1003641313,-0.8861762422E-03,-0.8816382888E-03,0.2332042743,0.6932190852,1.134230087,1.544151827,1.911756898,2.226986578,2.481229437,2.667559507,2.780926797,2.818294418,2.778718269,2.663367053,2.475482313,2.220280054,1.904797388,1.537689251,1.128981810,0.6897903101,0.2320100760,990.2931115,993.0107554,999.7679899,990.2750807,992.7958910,999.7500561,2000.000000,1000.000000
166.3176858018,0.8434895507,0.1003369176,-0.8196190262E-03,-0.8154350000E-03,0.2156892174,0.6411527665,1.049036949,1.428163899,1.768150363,2.059694574,2.294833523,2.467162897,2.572013044,2.606575671,2.569977480,2.463298706,2.289536223,2.053512705,1.761734968,1.422206246,1.044198439,0.6379915304,0.2145881579,990.3106266,993.2194962,999.7854118,990.2931115,993.0107554,999.7679899,2000.000000,1000.000000
175.0167081614,0.8565952315,0.1003105973,-0.7552071155E-03,-0.7513622692E-03,0.1987387146,0.5907646789,0.9665896839,1.315914001,1.629171179,1.897791994,2.114441085,2.273219223,2.369825137,2.401672010,2.367955228,2.269669434,2.109574635,1.892112680,1.623277026,1.310440092,0.9621437948,0.5878598137,0.1977269130,990.3275771,993.4215185,999.8022731,990.3106266,993.2194962,999.7854118,2000.000000,1000.000000
