 IPER  ISTEP  TLEN  ILYR  IROW  ICOL  DISP  COM  TOTGL  EST
 1          35         34.605148        1          1          3          0                0                2000             1000            
 1          36         36.718544        1          1          1          0                0                2000             1000            
 1          36         36.718544        1          1          2          0.24615617       0.24615617       2000             1000            
 1          36         36.718544        1          1          3          0                0                2000             1000            
 1          37         38.937609        1          1          1          0                0                2000             1000            
 1          37         38.937609        1          1          2          0.25921671       0.25921671       2000             1000            
 1          37         38.937609        1          1          3          0                0                2000             1000            
 1          38         41.267627        1          1          1          0                0                2000             1000            
 1          38         41.267627        1          1          2          0.27273842       0.27273842       2000             1000            
 1          38         41.267627        1          1          3          0                0                2000             1000            
 1          39         43.714147        1          1          1          0                0                2000             1000            
 1          39         43.714147        1          1          2          0.28672976       0.28672976       2000             1000            
 1          39         43.714147        1          1          3          0                0                2000             1000            
 1          40         46.282992        1          1          1          0                0                2000             1000            
 1          40         46.282992        1          1          2          0.30119872       0.30119872       2000             1000            
 1          40         46.282992        1          1          3          0                0                2000             1000            
 1          41         48.98028         1          1          1          0                0                2000             1000            
 1          41         48.98028         1          1          2          0.3161528        0.3161528        2000             1000            
 1          41         48.98028         1          1          3          0                0                2000             1000            
 1          42         51.812432        1          1          1          0                0                2000             1000            
 1          42         51.812432        1          1          2          0.33159901       0.33159901       2000             1000            
 1          42         51.812432        1          1          3          0                0                2000             1000            
 1          43         54.786192        1          1          1          0                0                2000             1000            
 1          43         54.786192        1          1          2          0.34754375       0.34754375       2000             1000            
 1          43         54.786192        1          1          3          0                0                2000             1000            
 1          44         57.908639        1          1          1          0                0                2000             1000            
 1          44         57.908639        1          1          2          0.36399287       0.36399287       2000             1000            
 1          44         57.908639        1          1          3          0                0                2000             1000            
 1          45         61.187209        1          1          1          0                0                2000             1000            
 1          45         61.187209        1          1          2          0.38095158       0.38095158       2000             1000            
 1          45         61.187209        1          1          3          0                0                2000             1000            
 1          46         64.629708        1          1          1          0                0                2000             1000            
 1          46         64.629708        1          1          2          0.39842446       0.39842446       2000             1000            
 1          46         64.629708        1          1          3          0                0                2000             1000            
 1          47         68.244331        1          1          1          0                0                2000             1000            
 1          47         68.244331        1          1          2          0.41641544       0.41641544       2000             1000            
 1          47         68.244331        1          1          3          0                0                2000             1000            
 1          48         72.039686        1          1          1          0                0                2000             1000            
 1          48         72.039686        1          1          2          0.43492778       0.43492778       2000             1000            
 1          48         72.039686        1          1          3          0                0                2000             1000            
 1          49         76.024808        1          1          1          0                0                2000             1000            
 1          49         76.024808        1          1          2          0.45396409       0.45396409       2000             1000            
 1          49         76.024808        1          1          3          0                0                2000             1000            
 1          50         80.209187        1          1          1          0                0                2000             1000            
 1          50         80.209187        1          1          2          0.47352633       0.47352633       2000             1000            
 1          50         80.209187        1          1          3          0                0                2000             1000            
 1          51         84.602784        1          1          1          0                0                2000             1000            
 1          51         84.602784        1          1          2          0.49361585       0.49361585       2000             1000            
 1          51         84.602784        1          1          3          0                0                2000             1000            
 1          52         89.216062        1          1          1          0                0                2000             1000            
 1          52         89.216062        1          1          2          0.5142334        0.5142334        2000             1000            
 1          52         89.216062        1          1          3          0                0                2000             1000            
 1          53         94.060003        1          1          1          0                0                2000             1000            
 1          53         94.060003        1          1          2          0.5353792        0.5353792        2000             1000            
 1          53         94.060003        1          1          3          0                0                2000             1000            
 1          54         99.146141        1          1          1          0                0                2000             1000            
 1          54         99.146141        1          1          2          0.55705297       0.55705297       2000             1000            
 1          54         99.146141        1          1          3          0                0                2000             1000            
 1          55         104.48659        1          1          1          0                0                2000             1000            
 1          55         104.48659        1          1          2          0.57925404       0.57925404       2000             1000            
 1          55         104.48659        1          1          3          0                0                2000             1000            
 1          56         110.09405        1          1          1          0                0                2000             1000            
 1          56         110.09405        1          1          2          0.60198139       0.60198139       2000             1000            
