 IPER  ISTEP  TLEN  ILYR  IROW  ICOL  DISP  COM  TOTGL  EST
 1          36         36.718544        1          1          1          0                0                2000             1000            
 1          36         36.718544        1          1          2          2.2453322        2.2453322        2000             1000            
 1          36         36.718544        1          1          3          0                0                2000             1000            
 1          37         38.937609        1          1          1          0                0                2000             1000            
 1          37         38.937609        1          1          2          2.3104848        2.3104848        2000             1000            
 1          37         38.937609        1          1          3          0                0                2000             1000            
 1          38         41.267627        1          1          1          0                0                2000             1000            
 1          38         41.267627        1          1          2          2.3768949        2.3768949        2000             1000            
 1          38         41.267627        1          1          3          0                0                2000             1000            
 1          39         43.714147        1          1          1          0                0                2000             1000            
 1          39         43.714147        1          1          2          2.4446072        2.4446072        2000             1000            
 1          39         43.714147        1          1          3          0                0                2000             1000            
 1          40         46.282992        1          1          1          0                0                2000             1000            
 1          40         46.282992        1          1          2          2.5136666        2.5136666        2000             1000            
 1          40         46.282992        1          1          3          0                0                2000             1000            
 1          41         48.98028         1          1          1          0                0                2000             1000            
 1          41         48.98028         1          1          2          2.5841185        2.5841185        2000             1000            
 1          41         48.98028         1          1          3          0                0                2000             1000            
 1          42         51.812432        1          1          1          0                0                2000             1000            
 1          42         51.812432        1          1          2          2.6560085        2.6560085        2000             1000            
 1          42         51.812432        1          1          3          0                0                2000             1000            
 1          43         54.786192        1          1          1          0                0                2000             1000            
 1          43         54.786192        1          1          2          2.7293831        2.7293831        2000             1000            
 1          43         54.786192        1          1          3          0                0                2000             1000            
 1          44         57.908639        1          1          1          0                0                2000             1000            
 1          44         57.908639        1          1          2          2.8042889        2.8042889        2000             1000            
 1          44         57.908639        1          1          3          0                0                2000             1000            
 1          45         61.187209        1          1          1          0                0                2000             1000            
 1          45         61.187209        1          1          2          2.8807735        2.8807735        2000             1000            
 1          45         61.187209        1          1          3          0                0                2000             1000            
 1          46         64.629708        1          1          1          0                0                2000             1000            
 1          46         64.629708        1          1          2          2.9588851        2.9588851        2000             1000            
 1          46         64.629708        1          1          3          0                0                2000             1000            
 1          47         68.244331        1          1          1          0                0                2000             1000            
 1          47         68.244331        1          1          2          3.0386724        3.0386724        2000             1000            
 1          47         68.244331        1          1          3          0                0                2000             1000            
 1          48         72.039686        1          1          1          0                0                2000             1000            
 1          48         72.039686        1          1          2          3.120185         3.120185         2000             1000            
 1          48         72.039686        1          1          3          0                0                2000             1000            
 1          49         76.024808        1          1          1          0                0                2000             1000            
 1          49         76.024808        1          1          2          3.2034734        3.2034734        2000             1000            
 1          49         76.024808        1          1          3          0                0                2000             1000            
 1          50         80.209187        1          1          1          0                0                2000             1000            
 1          50         80.209187        1          1          2          3.2885887        3.2885887        2000             1000            
 1          50         80.209187        1          1          3          0                0                2000             1000            
 1          51         84.602784        1          1          1          0                0                2000             1000            
 1          51         84.602784        1          1          2          3.3755825        3.3755825        2000             1000            
 1          51         84.602784        1          1          3          0                0                2000             1000            
 1          52         89.216062        1          1          1          0                0                2000             1000            
 1          52         89.216062        1          1          2          3.4645076        3.4645076        2000             1000            
 1          52         89.216062        1          1          3          0                0                2000             1000            
 1          53         94.060003        1          1          1          0                0                2000             1000            
 1          53         94.060003        1          1          2          3.555417         3.555417         2000             1000            
 1          53         94.060003        1          1          3          0                0                2000             1000            
 1          54         99.146141        1          1          1          0                0                2000             1000            
 1          54         99.146141        1          1          2          3.6483641        3.6483641        2000             1000            
 1          54         99.146141        1          1          3          0                0                2000             1000            
 1          55         104.48659        1          1          1          0                0                2000             1000            
 1          55         104.48659        1          1          2          3.7434027        3.7434027        2000             1000            
 1          55         104.48659        1          1          3          0                0                2000             1000            
 1          56         110.09405        1          1          1          0                0                2000             1000            
 1          56         110.09405        1          1          2          3.8405864        3.8405864        2000             1000            
 1          56         110.09405        1          1          3          0                0                2000             1000            
 1          57         115.98189        1          1          1          0                0                2000             1000            
 1          57         115.98189        1          1          2          3.9399683        3.9399683        2000             1000            
 1          57         115.98189        1          1          3          0                0                2000             1000            
 1          58         122.16413        1          1          1          0                0                2000             1000            
 1          58         122.16413        1          1          2          4.0416005        4.0416005        2000             1000            
 1          58         122.16413        1          1          3          0                0                2000             1000            
 1          59         128.65547        1          1          1          0                0                2000             1000            
 1          59         128.65547        1          1          2          4.1455333        4.1455333        2000             1000            
 1          59         128.65547        1          1          3          0                0                2000             1000            
 1          60         135.47138        1          1          1          0                0                2000             1000            
 1          60         135.47138        1          1          2          4.2518146        4.2518146        2000             1000            
 1          60         135.47138        1          1          3          0                0                2000             1000            
 1          61         142.62809        1          1          1          0                0                2000             1000            
 1          61         142.62809        1          1          2          4.360489         4.360489         2000             1000            
 1          61         142.62809        1          1          3          0                0                2000             1000            
 1          62         150.14263        1          1          1          0                0                2000             1000            
 1          62         150.14263        1          1          2          4.4715967        4.4715967        2000             1000            
 1          62         150.14263        1          1          3          0                0                2000             1000            
 1          63         158.0329         1          1          1          0                0                2000             1000            
 1          63         158.0329         1          1          2          4.5851721        4.5851721        2000             1000            
 1          63         158.0329         1          1          3          0                0                2000             1000            
 1          64         166.31769        1          1          1          0                0                2000             1000            
 1          64         166.31769        1          1          2          4.7012426        4.7012426        2000             1000            
 1          64         166.31769        1          1          3          0                0                2000             1000            
 1          65         175.01671        1          1          1          0                0                2000             1000            
 1          65         175.01671        1          1          2          4.8198271        4.8198271        2000             1000            
 1          65         175.01671        1          1          3          0                0                2000             1000            
 1          66         184.15068        1          1          1          0                0                2000             1000            
