time,TCOMP,SK,QTOP,QBOT,H0001,H0002,H0003,H0004,H0005,H0006,H0007,H0008,H0009,H0010,H0011,H0012,H0013,H0014,H0015,H0016,H0017,H0018,H0019,EST,ESM,ESB,PST,PSM,PSB,GS,ES
0.3831380695111,0.2903987323E-02,0.5407162762,-0.3790727846E-02,-0.3788752123E-02,9.975599595,9.999969843,9.999999962,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.000000000,9.999999937,9.999956559,9.970400323,895.2875583,947.8947368,990.0295997,895.2631579,947.8947368,990.0000000,2000.000000,1000.000000
0.7854330424977,0.5944542816E-02,0.5407100125,-0.3781028904E-02,-0.3776996170E-02,9.950076064,9.999905141,9.999999838,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999999,9.999999729,9.999863419,9.939463604,895.3130818,947.8947368,990.0605364,895.2875583,947.8947368,990.0295997,2000.000000,1000.000000
1.207842764134,0.9127652426E-02,0.5407034553,-0.3770885434E-02,-0.3764711990E-02,9.923382721,9.999801026,9.999999564,9.999999999,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999998,9.999999271,9.999713648,9.907136816,895.3397752,947.8947368,990.0928632,895.3130818,947.8947368,990.0605364,2000.000000,1000.000000
1.651372971851,0.1245952145E-01,0.5406965919,-0.3760279151E-02,-0.3751878916E-02,9.895471449,9.999652098,9.999999062,9.999999998,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999996,9.999998432,9.999499571,9.873365569,895.3676864,947.8947368,990.1266344,895.3397752,947.8947368,990.0928632,2000.000000,1000.000000
2.117079689955,0.1594657828E-01,0.5406894091,-0.3749191227E-02,-0.3738475782E-02,9.866292704,9.999452381,9.999998233,9.999999995,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999991,9.999997048,9.999212708,9.838094162,895.3968652,947.8947368,990.1619058,895.3676864,947.8947368,990.1266344,2000.000000,1000.000000
2.606071743964,0.1959547770E-01,0.5921237057,-0.3737602304E-02,-0.3724480942E-02,9.835795538,9.999195264,9.999996955,9.999999990,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.000000000,9.999999981,9.999994916,9.998843698,9.801265637,895.4273624,947.8947368,990.1987344,895.3968652,947.8947368,990.1619058,2000.000000,1000.000000
3.119513400673,0.2341310372E-01,0.6481764485,-0.3725492496E-02,-0.3709872302E-02,9.803927622,9.998873444,9.999995079,9.999999982,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.000000000,9.999999966,9.999991788,9.998382219,9.762821848,895.4592303,947.8947368,990.2371782,895.4273624,947.8947368,990.1987344,2000.000000,1000.000000
3.658627140218,0.2740657190E-01,0.6481682234,-0.3712841407E-02,-0.3694627347E-02,9.770635282,9.998478862,9.999992423,9.999999968,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.000000000,9.999999940,9.999987363,9.997816907,9.722703545,895.4925226,947.8947368,990.2772965,895.4592303,947.8947368,990.2371782,2000.000000,1000.000000
4.224696566740,0.3158323100E-01,0.6481596214,-0.3699628146E-02,-0.3678723179E-02,9.735863542,9.998002636,9.999988765,9.999999948,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.000000000,9.999999901,9.999981275,9.997135260,9.680850471,895.5272944,947.8947368,990.3191495,895.4925226,947.8947368,990.2772965,2000.000000,1000.000000
4.819069464588,0.3595066398E-01,0.6481506268,-0.3685831349E-02,-0.3662136561E-02,9.699556180,9.997434984,9.999983840,9.999999916,10.000000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,10.00000000,9.999999999,9.999999841,9.999973085,9.996323546,9.637201477,895.5636017,947.8947368,990.3627985,895.5272944,947.8947368,990.3191495,2000.000000,1000.000000
