 IPER  ISTEP  TLEN  STAIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER  RBER
 1          52         89.216062        0                0                0.01068496       0.02605184       0                0                0                0                0                0                0                0.0367368        5.4210109e-20    0               
 1          53         94.060003        0                0                0.010971812      0.026817736      0                0                0                0                0                0                0                0.037789548      5.4210109e-20    0               
 1          54         99.146141        0                0                0.01126427       0.027599734      0                0                0                0                0                0                0                0.038864005      5.4210109e-20    0               
 1          55         104.48659        0                0                0.011563113      0.028397687      0                0                0                0                0                0                0                0.0399608        -1.6263033e-19   0               
 1          56         110.09405        0                0                0.01186886       0.029211759      0                0                0                0                0                0                0                0.04108062       -3.7947076e-19   0               
 1          57         115.98189        0                0                0.012181936      0.030042267      0                0                0                0                0                0                0                0.042224203      -3.7947076e-19   0               
 1          58         122.16413        0                0                0.012502718      0.030889626      0                0                0                0                0                0                0                0.043392344      -3.7947076e-19   0               
 1          59         128.65547        0                0                0.012831558      0.031754319      0                0                0                0                0                0                0                0.044585877      -3.7947076e-19   0               
 1          60         135.47138        0                0                0.013168791      0.032636859      0                0                0                0                0                0                0                0.04580565       -3.7947076e-19   0               
 1          61         142.62809        0                0                0.013514743      0.033537759      0                0                0                0                0                0                0                0.047052503      -5.9631119e-19   0               
 1          62         150.14263        0                0                0.013869737      0.034457493      0                0                0                0                0                0                0                0.04832723       -8.1315163e-19   0               
 1          63         158.0329         0                0                0.01423066       0.035399924      0                0                0                0                0                0                0                0.049630583      -5.9631119e-19   0               
 1          64         166.31769        0                0                0.014598602      0.036364695      0                0                0                0                0                0                0                0.050963297      -8.1315163e-19   0               
 1          65         175.01671        0                0                0.014975005      0.037351115      0                0                0                0                0                0                0                0.05232612       -8.1315163e-19   0               
 1          66         184.15068        0                0                0.015360569      0.038359277      0                0                0                0                0                0                0                0.053719846      -8.1315163e-19   0               
 1          67         193.74135        0                0                0.015755826      0.0393895        0                0                0                0                0                0                0                0.055145326      -8.1315163e-19   0               
 1          68         203.81156        0                0                0.016161238      0.040442226      0                0                0                0                0                0                0                0.056603464      -1.0299921e-18   0               
 1          69         214.38528        0                0                0.01657723       0.04151797       0                0                0                0                0                0                0                0.0580952        -5.9631119e-19   0               
 1          70         225.48768        0                0                0.017004207      0.042617274      0                0                0                0                0                0                0                0.05962148       -1.6263033e-19   0               
 1          71         237.1452         0                0                0.017440023      0.043743207      0                0                0                0                0                0                0                0.061183231      -3.7947076e-19   0               
 1          72         249.3856         0                0                0.017884146      0.044897216      0                0                0                0                0                0                0                0.062781362      -1.6263033e-19   0               
 1          73         262.23802        0                0                0.018338762      0.04607803       0                0                0                0                0                0                0                0.064416792      5.4210109e-20    0               
 1          74         275.73305        0                0                0.018804753      0.047285725      0                0                0                0                0                0                0                0.066090478      5.4210109e-20    0               
 1          75         289.90284        0                0                0.019282756      0.048520671      0                0                0                0                0                0                0                0.067803426      -1.6263033e-19   0               
 1          76         304.78113        0                0                0.019773308      0.049783382      0                0                0                0                0                0                0                0.06955669       -1.6263033e-19   0               
 1          77         320.40332        0                0                0.020276908      0.051074441      0                0                0                0                0                0                0                0.071351349      -1.6263033e-19   0               
 1          78         336.80662        0                0                0.020790639      0.052397847      0                0                0                0                0                0                0                0.073188486      -3.7947076e-19   0               
 1          79         354.03009        0                0                0.021315174      0.053754007      0                0                0                0                0                0                0                0.075069182      -1.6263033e-19   0               
 1          80         372.11474        0                0                0.02185262       0.055141918      0                0                0                0                0                0                0                0.076994538      -1.6263033e-19   0               
 1          81         391.10361        0                0                0.022403893      0.056561802      0                0                0                0                0                0                0                0.078965695      -1.6263033e-19   0               
 1          82         411.04193        0                0                0.022969677      0.058014165      0                0                0                0                0                0                0                0.080983841      -1.6263033e-19   0               
 1          83         431.97716        0                0                0.023550566      0.059499632      0                0                0                0                0                0                0                0.083050198      2.7105054e-19    0               
 1          84         453.95916        0                0                0.024142947      0.061023056      0                0                0                0                0                0                0                0.085166003      2.7105054e-19    0               
 1          85         477.04026        0                0                0.024748676      0.062583832      0                0                0                0                0                0                0                0.087332508      2.7105054e-19    0               
 1          86         501.27541        0                0                0.025369731      0.064181262      0                0                0                0                0                0                0                0.089550992      7.0473141e-19    0               
 1          87         526.72232        0                0                0.026007055      0.065815725      0                0                0                0                0                0                0                0.09182278       7.0473141e-19    0               
 1          88         553.44157        0                0                0.026661377      0.067487858      0                0                0                0                0                0                0                0.094149234      1.1384123e-18    0               
 1          89         581.49679        0                0                0.027329919      0.06920183       0                0                0                0                0                0                0                0.096531749      1.5720932e-18    0               
 1          90         610.95476        0                0                0.028013249      0.07095849       0                0                0                0                0                0                0                0.098971739      1.1384123e-18    0               
 1          91         641.88564        0                0                0.028713977      0.072756677      0                0                0                0                0                0                0                0.10147065       1.1384123e-18    0               
 1          92         674.36306        0                0                0.029433181      0.074596803      0                0                0                0                0                0                0                0.10402998       7.0473141e-19    0               
 1          93         708.46435        0                0                0.030171511      0.076479747      0                0                0                0                0                0                0                0.10665126       7.0473141e-19    0               
 1          94         744.27071        0                0                0.030924036      0.078411995      0                0                0                0                0                0                0                0.10933603       7.0473141e-19    0               
 1          95         781.86738        0                0                0.031695405      0.080390491      0                0                0                0                0                0                0                0.1120859        2.7105054e-19    0               
 1          96         821.34389        0                0                0.032487024      0.082415462      0                0                0                0                0                0                0                0.11490249       -1.6263033e-19   0               
 1          97         862.79422        0                0                0.033299841      0.084487639      0                0                0                0                0                0                0                0.11778748       -1.6263033e-19   0               
 1          98         906.31707        0                0                0.034129191      0.086613405      0                0                0                0                0                0                0                0.1207426        -5.9631119e-19   0               
 1          99         952.01606        0                0                0.034979062      0.08879053       0                0                0                0                0                0                0                0.12376959       -1.6263033e-19   0               
 1          100        1000             0                0                0.035851288      0.091018986      0                0                0                0                0                0                0                0.12687027       -5.9631119e-19   0               
