 IPER  ISTEP  TLEN  IDB  ILYR  IROW  ICOL  CHEAD  COM  EST  HC  RERR
 1          51         84.602784        1          1          1          2          100              0.035705161      400              490              7.7262063e-09   
 1          52         89.216062        1          1          1          2          100              0.0367368        400              490              7.7138549e-09   
 1          53         94.060003        1          1          1          2          100              0.037789548      400              490              7.6494553e-09   
 1          54         99.146141        1          1          1          2          100              0.038864005      400              490              7.4962328e-09   
 1          55         104.48659        1          1          1          2          100              0.0399608        400              490              7.3417705e-09   
 1          56         110.09405        1          1          1          2          100              0.04108062       400              490              7.1867986e-09   
 1          57         115.98189        1          1          1          2          100              0.042224203      400              490              7.0319889e-09   
 1          58         122.16413        1          1          1          2          100              0.043392344      400              490              6.8763458e-09   
 1          59         128.65547        1          1          1          2          100              0.044585877      400              490              6.7186424e-09   
 1          60         135.47138        1          1          1          2          100              0.04580565       400              490              6.5591954e-09   
 1          61         142.62809        1          1          1          2          100              0.047052503      400              490              6.3979245e-09   
 1          62         150.14263        1          1          1          2          99.999999        0.04832723       400              490              8.5681371e-09   
 1          63         158.0329         1          1          1          2          99.999998        0.049630583      400              490              8.3836176e-09   
 1          64         166.31769        1          1          1          2          99.999997        0.050963297      400              490              8.2000275e-09   
 1          65         175.01671        1          1          1          2          99.999993        0.05232612       400.00001        490              8.018438e-09    
 1          66         184.15068        1          1          1          2          99.999986        0.053719846      400.00001        490              7.837879e-09    
 1          67         193.74135        1          1          1          2          99.999974        0.055145326      400.00003        490              7.6574385e-09   
 1          68         203.81156        1          1          1          2          99.999952        0.056603464      400.00005        490              7.4771875e-09   
 1          69         214.38528        1          1          1          2          99.999912        0.0580952        400.00009        490              7.2957091e-09   
 1          70         225.48768        1          1          1          2          99.999845        0.05962148       400.00016        490              7.1123817e-09   
 1          71         237.1452         1          1          1          2          99.999731        0.061183231      400.00027        490              6.959951e-09    
 1          72         249.3856         1          1          1          2          99.999543        0.062781362      400.00046        490              6.8077163e-09   
 1          73         262.23802        1          1          1          2          99.999239        0.064416792      400.00076        490              6.6562408e-09   
 1          74         275.73305        1          1          1          2          99.99876         0.066090478      400.00124        490              6.5053051e-09   
 1          75         289.90284        1          1          1          2          99.998016        0.067803426      400.00198        490              6.3546004e-09   
 1          76         304.78113        1          1          1          2          99.996883        0.06955669       400.00312        490              6.2028842e-09   
 1          77         320.40332        1          1          1          2          99.995192        0.071351349      400.00481        490              8.5981821e-09   
 1          78         336.80662        1          1          1          2          99.992707        0.073188486      400.00729        490              8.4325375e-09   
 1          79         354.03009        1          1          1          2          99.989121        0.075069182      400.01088        490              8.2398484e-09   
 1          80         372.11474        1          1          1          2          99.984028        0.076994538      400.01597        490              8.0484172e-09   
 1          81         391.10361        1          1          1          2          99.976907        0.078965695      400.02309        490              7.858662e-09    
 1          82         411.04193        1          1          1          2          99.967101        0.080983841      400.0329         490              7.6695389e-09   
 1          83         431.97716        1          1          1          2          99.95379         0.083050198      400.04621        490              9.0973486e-09   
 1          84         453.95916        1          1          1          2          99.935976        0.085166003      400.06402        490              8.9110432e-09   
 1          85         477.04026        1          1          1          2          99.912451        0.087332508      400.08755        490              8.7039739e-09   
 1          86         501.27541        1          1          1          2          99.881787        0.089550992      400.11821        490              8.4989234e-09   
 1          87         526.72232        1          1          1          2          99.842309        0.09182278       400.15769        490              8.2955963e-09   
 1          88         553.44157        1          1          1          2          99.792088        0.094149234      400.20791        490              1.046023e-08    
 1          89         581.49679        1          1          1          2          99.72893         0.096531749      400.27107        490              1.0235075e-08   
 1          90         610.95476        1          1          1          2          99.650373        0.098971739      400.34963        490              9.9933881e-09   
 1          91         641.88564        1          1          1          2          99.553692        0.10147065       400.44631        490              9.7557607e-09   
 1          92         674.36306        1          1          1          2          99.435907        0.10402998       400.56409        490              1.4408863e-08   
 1          93         708.46435        1          1          1          2          99.293801        0.10665126       400.7062         490              1.4067389e-08   
 1          94         744.27071        1          1          1          2          99.123948        0.10933603       400.87605        490              1.3732445e-08   
 1          95         781.86738        1          1          1          2          98.922742        0.1120859        401.07726        490              1.3403408e-08   
 1          96         821.34389        1          1          1          2          98.686434        0.11490249       401.31357        490              1.3078832e-08   
 1          97         862.79422        1          1          1          2          98.411175        0.11778748       401.58882        490              1.327343e-08    
 1          98         906.31707        1          1          1          2          98.093066        0.1207426        401.90693        490              1.2957327e-08   
 1          99         952.01606        1          1          1          2          97.728202        0.12376959       402.2718         490              1.9362123e-08   
 1          100        1000             1          1          1          2          97.312733        0.12687027       402.68727        490              2.2602412e-08   
