 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          1          0.38313807       1          0                0                0                0                0                0.023431472      0                0                0                0                0                0                0                0                0                0.023431472      0               
 1          2          0.78543304       1          0                0                0                0                0                0.043531881      0                0                0                0                0                0                0                0                0                0.043531881      0               
 1          3          1.2078428        1          0                0                0                0                0                0.061073341      0                0                0                0                0                0                0                0                0                0.061073341      3.469447e-18    
 1          4          1.651373         1          0                0                0                0                0                0.076662465      0                0                0                0                0                0                0                0                0                0.076662465      6.9388939e-18   
 1          5          2.1170797        1          0                0                0                0                0                0.090770308      0                0                0                0                0                0                0                0                0                0.090770308      8.6736174e-18   
 1          6          2.6060717        1          0                0                0                0                0                0.1037592        0                0                0                0                0                0                0                0                0                0.1037592        1.0408341e-17   
 1          7          3.1195134        1          0                0                0                0                0                0.11590589       0                0                0                0                0                0                0                0                0                0.11590589       1.0408341e-17   
 1          8          3.6586271        1          0                0                0                0                0                0.12742084       0                0                0                0                0                0                0                0                0                0.12742084       1.0408341e-17   
 1          9          4.2246966        1          0                0                0                0                0                0.13846393       0                0                0                0                0                0                0                0                0                0.13846393       1.0408341e-17   
 1          10         4.8190695        1          0                0                0                0                0                0.14915689       0                0                0                0                0                0                0                0                0                0.14915689       1.2143064e-17   
 1          11         5.443161         1          0                0                0                0                0                0.15959294       0                0                0                0                0                0                0                0                0                0.15959294       8.6736174e-18   
 1          12         6.0984571        1          0                0                0                0                0                0.16984418       0                0                0                0                0                0                0                0                0                0.16984418       1.2143064e-17   
 1          13         6.7865181        1          0                0                0                0                0                0.17996709       0                0                0                0                0                0                0                0                0                0.17996709       1.3877788e-17   
 1          14         7.508982         1          0                0                0                0                0                0.19000662       0                0                0                0                0                0                0                0                0                0.19000662       1.3877788e-17   
 1          15         8.2675692        1          0                0                0                0                0                0.19999924       0                0                0                0                0                0                0                0                0                0.19999924       1.2143064e-17   
 1          16         9.0640857        1          0                0                0                0                0                0.20997504       0                0                0                0                0                0                0                0                0                0.20997504       1.2143064e-17   
 1          17         9.9004281        1          0                0                0                0                0                0.21995939       0                0                0                0                0                0                0                0                0                0.21995939       1.2143064e-17   
 1          18         10.778588        1          0                0                0                0                0                0.22997407       0                0                0                0                0                0                0                0                0                0.22997407       1.2143064e-17   
 1          19         11.700655        1          0                0                0                0                0                0.24003808       0                0                0                0                0                0                0                0                0                0.24003808       1.2143064e-17   
 1          20         12.668826        1          0                0                0                0                0                0.25016829       0                0                0                0                0                0                0                0                0                0.25016829       1.2143064e-17   
 1          21         13.685405        1          0                0                0                0                0                0.26037993       0                0                0                0                0                0                0                0                0                0.26037993       1.2143064e-17   
 1          22         14.752814        1          0                0                0                0                0                0.27068684       0                0                0                0                0                0                0                0                0                0.27068684       1.2143064e-17   
 1          23         15.873592        1          0                0                0                0                0                0.28110185       0                0                0                0                0                0                0                0                0                0.28110185       1.2143064e-17   
 1          24         17.05041         1          0                0                0                0                0                0.29163688       0                0                0                0                0                0                0                0                0                0.29163688       1.2143064e-17   
 1          25         18.286069        1          0                0                0                0                0                0.30230316       0                0                0                0                0                0                0                0                0                0.30230316       1.2143064e-17   
 1          26         19.58351         1          0                0                0                0                0                0.31311132       0                0                0                0                0                0                0                0                0                0.31311132       1.2143064e-17   
 1          27         20.945824        1          0                0                0                0                0                0.32407148       0                0                0                0                0                0                0                0                0                0.32407148       1.2143064e-17   
 1          28         22.376253        1          0                0                0                0                0                0.33519332       0                0                0                0                0                0                0                0                0                0.33519332       1.2143064e-17   
 1          29         23.878204        1          0                0                0                0                0                0.34648611       0                0                0                0                0                0                0                0                0                0.34648611       1.2143064e-17   
 1          30         25.455252        1          0                0                0                0                0                0.35795873       0                0                0                0                0                0                0                0                0                0.35795873       1.2143064e-17   
 1          31         27.111152        1          0                0                0                0                0                0.36961965       0                0                0                0                0                0                0                0                0                0.36961965       1.2143064e-17   
 1          32         28.849848        1          0                0                0                0                0                0.38147691       0                0                0                0                0                0                0                0                0                0.38147691       1.3877788e-17   
 1          33         30.675479        1          0                0                0                0                0                0.39353805       0                0                0                0                0                0                0                0                0                0.39353805       1.3877788e-17   
 1          34         32.592391        1          0                0                0                0                0                0.40581006       0                0                0                0                0                0                0                0                0                0.40581006       1.3877788e-17   
 1          35         34.605148        1          0                0                0                0                0                0.41829922       0                0                0                0                0                0                0                0                0                0.41829922       1.3877788e-17   
 1          36         36.718544        1          0                0                0                0                0                0.43101104       0                0                0                0                0                0                0                0                0                0.43101104       1.3877788e-17   
 1          37         38.937609        1          0                0                0                0                0                0.44395003       0                0                0                0                0                0                0                0                0                0.44395003       1.3877788e-17   
 1          38         41.267627        1          0                0                0                0                0                0.45711963       0                0                0                0                0                0                0                0                0                0.45711963       1.5612511e-17   
 1          39         43.714147        1          0                0                0                0                0                0.47052192       0                0                0                0                0                0                0                0                0                0.47052192       1.7347235e-17   
 1          40         46.282992        1          0                0                0                0                0                0.48415752       0                0                0                0                0                0                0                0                0                0.48415752       1.7347235e-17   
 1          41         48.98028         1          0                0                0                0                0                0.49802534       0                0                0                0                0                0                0                0                0                0.49802534       1.5612511e-17   
 1          42         51.812432        1          0                0                0                0                0                0.51212238       0                0                0                0                0                0                0                0                0                0.51212238       1.5612511e-17   
 1          43         54.786192        1          0                0                0                0                0                0.52644355       0                0                0                0                0                0                0                0                0                0.52644355       1.5612511e-17   
 1          44         57.908639        1          0                0                0                0                0                0.54098152       0                0                0                0                0                0                0                0                0                0.54098152       1.5612511e-17   
 1          45         61.187209        1          0                0                0                0                0                0.55572649       0                0                0                0                0                0                0                0                0                0.55572649       1.5612511e-17   
 1          46         64.629708        1          0                0                0                0                0                0.57066613       0                0                0                0                0                0                0                0                0                0.57066613       1.9081958e-17   
 1          47         68.244331        1          0                0                0                0                0                0.58578542       0                0                0                0                0                0                0                0                0                0.58578542       1.9081958e-17   
 1          48         72.039686        1          0                0                0                0                0                0.60106662       0                0                0                0                0                0                0                0                0                0.60106662       1.9081958e-17   
 1          49         76.024808        1          0                0                0                0                0                0.61648919       0                0                0                0                0                0                0                0                0                0.61648919       1.9081958e-17   
 1          50         80.209187        1          0                0                0                0                0                0.63202982       0                0                0                0                0                0                0                0                0                0.63202982       1.7347235e-17   
 1          51         84.602784        1          0                0                0                0                0                0.64766247       0                0                0                0                0                0                0                0                0                0.64766247       1.7347235e-17   
 1          52         89.216062        1          0                0                0                0                0                0.66335847       0                0                0                0                0                0                0                0                0                0.66335847       2.0816682e-17   
 1          53         94.060003        1          0                0                0                0                0                0.67908659       0                0                0                0                0                0                0                0                0                0.67908659       2.0816682e-17   
 1          54         99.146141        1          0                0                0                0                0                0.69481329       0                0                0                0                0                0                0                0                0                0.69481329       1.7347235e-17   
 1          55         104.48659        1          0                0                0                0                0                0.71050285       0                0                0                0                0                0                0                0                0                0.71050285       1.7347235e-17   
 1          56         110.09405        1          0                0                0                0                0                0.72611766       0                0                0                0                0                0                0                0                0                0.72611766       1.7347235e-17   
 1          57         115.98189        1          0                0                0                0                0                0.74161852       0                0                0                0                0                0                0                0                0                0.74161852       1.7347235e-17   
 1          58         122.16413        1          0                0                0                0                0                0.75696489       0                0                0                0                0                0                0                0                0                0.75696489       1.7347235e-17   
 1          59         128.65547        1          0                0                0                0                0                0.77211536       0                0                0                0                0                0                0                0                0                0.77211536       1.7347235e-17   
 1          60         135.47138        1          0                0                0                0                0                0.78702792       0                0                0                0                0                0                0                0                0                0.78702792       1.7347235e-17   
 1          61         142.62809        1          0                0                0                0                0                0.80166048       0                0                0                0                0                0                0                0                0                0.80166048       1.7347235e-17   
 1          62         150.14263        1          0                0                0                0                0                0.81597125       0                0                0                0                0                0                0                0                0                0.81597125       1.7347235e-17   
 1          63         158.0329         1          0                0                0                0                0                0.82991925       0                0                0                0                0                0                0                0                0                0.82991925       1.7347235e-17   
 1          64         166.31769        1          0                0                0                0                0                0.84346478       0                0                0                0                0                0                0                0                0                0.84346478       1.7347235e-17   
 1          65         175.01671        1          0                0                0                0                0                0.85656993       0                0                0                0                0                0                0                0                0                0.85656993       1.7347235e-17   
 1          66         184.15068        1          0                0                0                0                0                0.86919904       0                0                0                0                0                0                0                0                0                0.86919904       1.7347235e-17   
 1          67         193.74135        1          0                0                0                0                0                0.88131926       0                0                0                0                0                0                0                0                0                0.88131926       1.7347235e-17   
 1          68         203.81156        1          0                0                0                0                0                0.89290093       0                0                0                0                0                0                0                0                0                0.89290093       1.5612511e-17   
 1          69         214.38528        1          0                0                0                0                0                0.90391814       0                0                0                0                0                0                0                0                0                0.90391814       1.5612511e-17   
 1          70         225.48768        1          0                0                0                0                0                0.91434903       0                0                0                0                0                0                0                0                0                0.91434903       1.7347235e-17   
 1          71         237.1452         1          0                0                0                0                0                0.92417621       0                0                0                0                0                0                0                0                0                0.92417621       1.7347235e-17   
 1          72         249.3856         1          0                0                0                0                0                0.93338705       0                0                0                0                0                0                0                0                0                0.93338705       1.7347235e-17   
