 IPER  ISTEP           DLEN           ILYR    IROW   ICOL            XCORD               YCORD                      FlowX                    FlowY                   FlowZ
 1          1          0.38313807       1          1          1          0.50000000       -0.50000000      -1.17157361e-02  0.00000000e+00   0.00000000e+00  
 1          1          0.38313807       1          1          2          1.50000000       -0.50000000      1.17157361e-02   0.00000000e+00   0.00000000e+00  
 1          1          0.38313807       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          2          0.40229497       1          1          1          0.50000000       -0.50000000      -1.00502046e-02  0.00000000e+00   0.00000000e+00  
 1          2          0.40229497       1          1          2          1.50000000       -0.50000000      1.00502046e-02   0.00000000e+00   0.00000000e+00  
 1          2          0.40229497       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          3          0.42240972       1          1          1          0.50000000       -0.50000000      -8.77072957e-03  0.00000000e+00   0.00000000e+00  
 1          3          0.42240972       1          1          2          1.50000000       -0.50000000      8.77072957e-03   0.00000000e+00   0.00000000e+00  
 1          3          0.42240972       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          4          0.44353021       1          1          1          0.50000000       -0.50000000      -7.79456202e-03  0.00000000e+00   0.00000000e+00  
 1          4          0.44353021       1          1          2          1.50000000       -0.50000000      7.79456202e-03   0.00000000e+00   0.00000000e+00  
 1          4          0.44353021       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          5          0.46570672       1          1          1          0.50000000       -0.50000000      -7.05392148e-03  0.00000000e+00   0.00000000e+00  
 1          5          0.46570672       1          1          2          1.50000000       -0.50000000      7.05392148e-03   0.00000000e+00   0.00000000e+00  
 1          5          0.46570672       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          6          0.48899205       1          1          1          0.50000000       -0.50000000      -6.49444678e-03  0.00000000e+00   0.00000000e+00  
 1          6          0.48899205       1          1          2          1.50000000       -0.50000000      6.49444678e-03   0.00000000e+00   0.00000000e+00  
 1          6          0.48899205       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          7          0.51344166       1          1          1          0.50000000       -0.50000000      -6.07334420e-03  0.00000000e+00   0.00000000e+00  
 1          7          0.51344166       1          1          2          1.50000000       -0.50000000      6.07334420e-03   0.00000000e+00   0.00000000e+00  
 1          7          0.51344166       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          8          0.53911374       1          1          1          0.50000000       -0.50000000      -5.75747602e-03  0.00000000e+00   0.00000000e+00  
 1          8          0.53911374       1          1          2          1.50000000       -0.50000000      5.75747602e-03   0.00000000e+00   0.00000000e+00  
 1          8          0.53911374       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          9          0.56606943       1          1          1          0.50000000       -0.50000000      -5.52154668e-03  0.00000000e+00   0.00000000e+00  
 1          9          0.56606943       1          1          2          1.50000000       -0.50000000      5.52154668e-03   0.00000000e+00   0.00000000e+00  
 1          9          0.56606943       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          10         0.59437290       1          1          1          0.50000000       -0.50000000      -5.34647928e-03  0.00000000e+00   0.00000000e+00  
 1          10         0.59437290       1          1          2          1.50000000       -0.50000000      5.34647928e-03   0.00000000e+00   0.00000000e+00  
 1          10         0.59437290       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          11         0.62409154       1          1          1          0.50000000       -0.50000000      -5.21802560e-03  0.00000000e+00   0.00000000e+00  
 1          11         0.62409154       1          1          2          1.50000000       -0.50000000      5.21802560e-03   0.00000000e+00   0.00000000e+00  
 1          11         0.62409154       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          12         0.65529612       1          1          1          0.50000000       -0.50000000      -5.12561841e-03  0.00000000e+00   0.00000000e+00  
 1          12         0.65529612       1          1          2          1.50000000       -0.50000000      5.12561841e-03   0.00000000e+00   0.00000000e+00  
 1          12         0.65529612       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          13         0.68806093       1          1          1          0.50000000       -0.50000000      -5.06145257e-03  0.00000000e+00   0.00000000e+00  
 1          13         0.68806093       1          1          2          1.50000000       -0.50000000      5.06145257e-03   0.00000000e+00   0.00000000e+00  
 1          13         0.68806093       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          14         0.72246397       1          1          1          0.50000000       -0.50000000      -5.01976865e-03  0.00000000e+00   0.00000000e+00  
 1          14         0.72246397       1          1          2          1.50000000       -0.50000000      5.01976865e-03   0.00000000e+00   0.00000000e+00  
 1          14         0.72246397       1          1          3          2.50000000       -0.50000000      0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          15         0.75858717       1          1          1          0.50000000       -0.50000000      -4.99630722e-03  0.00000000e+00   0.00000000e+00  
 1          15         0.75858717       1          1          2          1.50000000       -0.50000000      4.99630722e-03   0.00000000e+00   0.00000000e+00  
