 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          16         9.0640857        1          0                0                0                0                0.066329206      0.17216798       0                0                0                0                0                0                0                0                0                0.23849719       1.2143064e-17   
 1          17         9.9004281        1          0                0                0                0                0.069037149      0.18047444       0                0                0                0                0                0                0                0                0                0.24951159       1.3877788e-17   
 1          18         10.778588        1          0                0                0                0                0.071661722      0.18891235       0                0                0                0                0                0                0                0                0                0.26057407       1.2143064e-17   
 1          19         11.700655        1          0                0                0                0                0.074194686      0.19750664       0                0                0                0                0                0                0                0                0                0.27170133       1.2143064e-17   
 1          20         12.668826        1          0                0                0                0                0.07662778       0.20628046       0                0                0                0                0                0                0                0                0                0.28290824       1.2143064e-17   
 1          21         13.685405        1          0                0                0                0                0.078953049      0.21525513       0                0                0                0                0                0                0                0                0                0.29420818       1.0408341e-17   
 1          22         14.752814        1          0                0                0                0                0.081163119      0.22445017       0                0                0                0                0                0                0                0                0                0.30561329       1.0408341e-17   
 1          23         15.873592        1          0                0                0                0                0.083251442      0.23388322       0                0                0                0                0                0                0                0                0                0.31713466       8.6736174e-18   
 1          24         17.05041         1          0                0                0                0                0.085212486      0.24357012       0                0                0                0                0                0                0                0                0                0.32878261       8.6736174e-18   
 1          25         18.286069        1          0                0                0                0                0.087041906      0.25352483       0                0                0                0                0                0                0                0                0                0.34056674       1.0408341e-17   
 1          26         19.58351         1          0                0                0                0                0.088736661      0.26375947       0                0                0                0                0                0                0                0                0                0.35249613       1.0408341e-17   
 1          27         20.945824        1          0                0                0                0                0.090295109      0.2742843        0                0                0                0                0                0                0                0                0                0.36457941       1.0408341e-17   
 1          28         22.376253        1          0                0                0                0                0.091717057      0.28510782       0                0                0                0                0                0                0                0                0                0.37682488       1.2143064e-17   
 1          29         23.878204        1          0                0                0                0                0.093003775      0.2962368        0                0                0                0                0                0                0                0                0                0.38924058       1.2143064e-17   
 1          30         25.455252        1          0                0                0                0                0.094157973      0.30767637       0                0                0                0                0                0                0                0                0                0.40183434       1.5612511e-17   
 1          31         27.111152        1          0                0                0                0                0.095183738      0.31943017       0                0                0                0                0                0                0                0                0                0.41461391       1.2143064e-17   
 1          32         28.849848        1          0                0                0                0                0.096086435      0.33150048       0                0                0                0                0                0                0                0                0                0.42758691       1.0408341e-17   
 1          33         30.675479        1          0                0                0                0                0.096872572      0.34388843       0                0                0                0                0                0                0                0                0                0.440761         1.0408341e-17   
 1          34         32.592391        1          0                0                0                0                0.097549634      0.35659416       0                0                0                0                0                0                0                0                0                0.4541438        1.0408341e-17   
 1          35         34.605148        1          0                0                0                0                0.098125897      0.36961709       0                0                0                0                0                0                0                0                0                0.46774299       1.0408341e-17   
 1          36         36.718544        1          0                0                0                0                0.098610215      0.38295611       0                0                0                0                0                0                0                0                0                0.48156633       1.2143064e-17   
 1          37         38.937609        1          0                0                0                0                0.099011808      0.39660986       0                0                0                0                0                0                0                0                0                0.49562167       1.2143064e-17   
 1          38         41.267627        1          0                0                0                0                0.099340031      0.41057697       0                0                0                0                0                0                0                0                0                0.509917         1.2143064e-17   
 1          39         43.714147        1          0                0                0                0                0.099604165      0.42485625       0                0                0                0                0                0                0                0                0                0.52446041       1.2143064e-17   
 1          40         46.282992        1          0                0                0                0                0.099813213      0.43944696       0                0                0                0                0                0                0                0                0                0.53926018       1.2143064e-17   
 1          41         48.98028         1          0                0                0                0                0.09997572       0.45434899       0                0                0                0                0                0                0                0                0                0.55432471       1.2143064e-17   
 1          42         51.812432        1          0                0                0                0                0.10009962       0.469563         0                0                0                0                0                0                0                0                0                0.56966262       8.6736174e-18   
 1          43         54.786192        1          0                0                0                0                0.10019212       0.48509055       0                0                0                0                0                0                0                0                0                0.58528267       1.0408341e-17   
 1          44         57.908639        1          0                0                0                0                0.10025962       0.50093421       0                0                0                0                0                0                0                0                0                0.60119384       1.0408341e-17   
 1          45         61.187209        1          0                0                0                0                0.10030767       0.51709762       0                0                0                0                0                0                0                0                0                0.61740528       1.0408341e-17   
 1          46         64.629708        1          0                0                0                0                0.10034095       0.53358543       0                0                0                0                0                0                0                0                0                0.63392638       6.9388939e-18   
 1          47         68.244331        1          0                0                0                0                0.10036332       0.55040339       0                0                0                0                0                0                0                0                0                0.65076671       6.9388939e-18   
 1          48         72.039686        1          0                0                0                0                0.10037788       0.56755817       0                0                0                0                0                0                0                0                0                0.66793605       1.0408341e-17   
 1          49         76.024808        1          0                0                0                0                0.10038701       0.58505741       0                0                0                0                0                0                0                0                0                0.68544443       1.3877788e-17   
 1          50         80.209187        1          0                0                0                0                0.10039252       0.60290955       0                0                0                0                0                0                0                0                0                0.70330206       1.3877788e-17   
 1          51         84.602784        1          0                0                0                0                0.10039568       0.62112373       0                0                0                0                0                0                0                0                0                0.72151942       1.0408341e-17   
 1          52         89.216062        1          0                0                0                0                0.10039742       0.63970978       0                0                0                0                0                0                0                0                0                0.7401072        1.3877788e-17   
 1          53         94.060003        1          0                0                0                0                0.10039832       0.65867801       0                0                0                0                0                0                0                0                0                0.75907632       6.9388939e-18   
 1          54         99.146141        1          0                0                0                0                0.10039875       0.67803923       0                0                0                0                0                0                0                0                0                0.77843798       0               
 1          55         104.48659        1          0                0                0                0                0.10039895       0.69780464       0                0                0                0                0                0                0                0                0                0.79820358       -3.469447e-18   
 1          56         110.09405        1          0                0                0                0                0.10039903       0.7179858        0                0                0                0                0                0                0                0                0                0.81838482       -3.469447e-18   
 1          57         115.98189        1          0                0                0                0                0.10039906       0.73859457       0                0                0                0                0                0                0                0                0                0.83899363       -3.469447e-18   
 1          58         122.16413        1          0                0                0                0                0.10039907       0.75964314       0                0                0                0                0                0                0                0                0                0.8600422        -6.9388939e-18  
 1          59         128.65547        1          0                0                0                0                0.10039907       0.78114395       0                0                0                0                0                0                0                0                0                0.88154302       -1.0408341e-17  
 1          60         135.47138        1          0                0                0                0                0.10039907       0.80310977       0                0                0                0                0                0                0                0                0                0.90350884       -6.9388939e-18  
 1          61         142.62809        1          0                0                0                0                0.10039907       0.82555362       0                0                0                0                0                0                0                0                0                0.92595269       -6.9388939e-18  
 1          62         150.14263        1          0                0                0                0                0.10039907       0.84848884       0                0                0                0                0                0                0                0                0                0.94888791       -6.9388939e-18  
 1          63         158.0329         1          0                0                0                0                0.10039907       0.87192904       0                0                0                0                0                0                1.7082409e-11    0                0                0.97232811       -6.9388939e-18  
 1          64         166.31769        1          0                0                0                0                0.10039907       0.89588815       0                0                0                0                0                0                3.1048334e-11    0                0                0.99628722       -6.9388939e-18  
