 IPER  ISTEP  TLEN  STAIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER  RBER
 1          33         30.675479        0                0                0.096872572      0.34388843       0                0                0                0                0                0                0                0.440761         1.0408341e-17    0               
 1          34         32.592391        0                0                0.097549634      0.35659416       0                0                0                0                0                0                0                0.4541438        1.0408341e-17    0               
 1          35         34.605148        0                0                0.098125897      0.36961709       0                0                0                0                0                0                0                0.46774299       1.0408341e-17    0               
 1          36         36.718544        0                0                0.098610215      0.38295611       0                0                0                0                0                0                0                0.48156633       1.2143064e-17    0               
 1          37         38.937609        0                0                0.099011808      0.39660986       0                0                0                0                0                0                0                0.49562167       1.2143064e-17    0               
 1          38         41.267627        0                0                0.099340031      0.41057697       0                0                0                0                0                0                0                0.509917         1.2143064e-17    0               
 1          39         43.714147        0                0                0.099604165      0.42485625       0                0                0                0                0                0                0                0.52446041       1.2143064e-17    0               
 1          40         46.282992        0                0                0.099813213      0.43944696       0                0                0                0                0                0                0                0.53926018       1.2143064e-17    0               
 1          41         48.98028         0                0                0.09997572       0.45434899       0                0                0                0                0                0                0                0.55432471       1.2143064e-17    0               
 1          42         51.812432        0                0                0.10009962       0.469563         0                0                0                0                0                0                0                0.56966262       8.6736174e-18    0               
 1          43         54.786192        0                0                0.10019212       0.48509055       0                0                0                0                0                0                0                0.58528267       1.0408341e-17    0               
 1          44         57.908639        0                0                0.10025962       0.50093421       0                0                0                0                0                0                0                0.60119384       1.0408341e-17    0               
 1          45         61.187209        0                0                0.10030767       0.51709762       0                0                0                0                0                0                0                0.61740528       1.0408341e-17    0               
 1          46         64.629708        0                0                0.10034095       0.53358543       0                0                0                0                0                0                0                0.63392638       6.9388939e-18    0               
 1          47         68.244331        0                0                0.10036332       0.55040339       0                0                0                0                0                0                0                0.65076671       6.9388939e-18    0               
 1          48         72.039686        0                0                0.10037788       0.56755817       0                0                0                0                0                0                0                0.66793605       1.0408341e-17    0               
 1          49         76.024808        0                0                0.10038701       0.58505741       0                0                0                0                0                0                0                0.68544443       1.3877788e-17    0               
 1          50         80.209187        0                0                0.10039252       0.60290955       0                0                0                0                0                0                0                0.70330206       1.3877788e-17    0               
 1          51         84.602784        0                0                0.10039568       0.62112373       0                0                0                0                0                0                0                0.72151942       1.0408341e-17    7.6936462e-15   
 1          52         89.216062        0                0                0.10039742       0.63970978       0                0                0                0                0                0                0                0.7401072        1.3877788e-17    7.5004204e-15   
 1          53         94.060003        0                0                0.10039832       0.65867801       0                0                0                0                0                0                0                0.75907632       6.9388939e-18    7.3129868e-15   
 1          54         99.146141        0                0                0.10039875       0.67803923       0                0                0                0                0                0                0                0.77843798       0                7.1310949e-15   
 1          55         104.48659        0                0                0.10039895       0.69780464       0                0                0                0                0                0                0                0.79820358       -3.469447e-18    6.9545104e-15   
 1          56         110.09405        0                0                0.10039903       0.7179858        0                0                0                0                0                0                0                0.81838482       -3.469447e-18    6.7830133e-15   
 1          57         115.98189        0                0                0.10039906       0.73859457       0                0                0                0                0                0                0                0.83899363       -3.469447e-18    6.6163973e-15   
 1          58         122.16413        0                0                0.10039907       0.75964314       0                0                0                0                0                0                0                0.8600422        -6.9388939e-18   6.4544683e-15   
 1          59         128.65547        0                0                0.10039907       0.78114395       0                0                0                0                0                0                0                0.88154302       -1.0408341e-17   6.2970439e-15   
 1          60         135.47138        0                0                0.10039907       0.80310977       0                0                0                0                0                0                0                0.90350884       -6.9388939e-18   6.1439522e-15   
 1          61         142.62809        0                0                0.10039907       0.82555362       0                0                0                0                0                0                0                0.92595269       -6.9388939e-18   5.995031e-15    
 1          62         150.14263        0                0                0.10039907       0.84848884       0                0                0                0                0                0                0                0.94888791       -6.9388939e-18   5.8501274e-15   
 1          63         158.0329         0                0                0.10039907       0.87192904       0                0                0                0                1.7082409e-11    0                0                0.97232811       -6.9388939e-18   5.7090966e-15   
 1          64         166.31769        0                0                0.10039907       0.89588815       0                0                0                0                3.1048334e-11    0                0                0.99628722       -6.9388939e-18   5.571802e-15    
 1          65         175.01671        0                0                0.10039907       0.92038043       0                0                0                0                3.1048334e-11    0                0                1.0207795        -6.9388939e-18   1.0876228e-14   
 1          66         184.15068        0                0                0.10039907       0.94542046       0                0                0                0                3.1048334e-11    0                0                1.0458195        -1.0408341e-17   1.0615818e-14   
 1          67         193.74135        0                0                0.10039907       0.97102308       0                0                0                0                3.106722e-11     0                0                1.0714222        -6.9388939e-18   1.0362144e-14   
 1          68         203.81156        0                0                0.10039907       0.99720357       0                0                0                0                3.7924098e-11    0                0                1.0976026        -1.0408341e-17   1.0114981e-14   
 1          69         214.38528        0                0                0.10039907       1.0239775        0                0                0                0                3.7924098e-11    0                0                1.1243766        -1.0408341e-17   9.8741211e-15   
 1          70         225.48768        0                0                0.10039907       1.0513608        0                0                0                0                3.7924098e-11    0                0                1.1517598        -1.0408341e-17   9.6393622e-15   
 1          71         237.1452         0                0                0.10039907       1.0793697        0                0                0                0                4.1501271e-11    0                0                1.1797688        -6.9388939e-18   9.4105136e-15   
 1          72         249.3856         0                0                0.10039907       1.108021         0                0                0                0                4.1501271e-11    0                0                1.2084201        -6.9388939e-18   9.187393e-15    
 1          73         262.23802        0                0                0.10039907       1.1373317        0                0                0                0                4.1501271e-11    0                0                1.2377308        -1.0408341e-17   8.9698265e-15   
 1          74         275.73305        0                0                0.10039907       1.1673192        0                0                0                0                4.1501271e-11    0                0                1.2677183        -3.469447e-18    8.7576477e-15   
 1          75         289.90284        0                0                0.10039907       1.1980015        0                0                0                0                4.1501271e-11    0                0                1.2984005        -6.9388939e-18   8.5506976e-15   
 1          76         304.78113        0                0                0.10039907       1.2293966        0                0                0                0                4.1501271e-11    0                0                1.3297957        0                8.3488239e-15   
 1          77         320.40332        0                0                0.10039907       1.2615235        0                0                0                0                4.1501271e-11    0                0                1.3619225        0                8.1518808e-15   
 1          78         336.80662        0                0                0.10039907       1.2944011        0                0                0                0                4.1501271e-11    0                0                1.3948002        0                7.9597282e-15   
 1          79         354.03009        0                0                0.10039907       1.3280491        0                0                0                0                4.1501271e-11    0                0                1.4284481        0                7.7722319e-15   
 1          80         372.11474        0                0                0.10039907       1.3624874        0                0                0                0                4.1501271e-11    0                0                1.4628865        -6.9388939e-18   7.5892629e-15   
 1          81         391.10361        0                0                0.10039907       1.3977367        0                0                0                0                4.1501271e-11    0                0                1.4981357        -6.9388939e-18   7.4106971e-15   
 1          82         411.04193        0                0                0.10039907       1.4338178        0                0                0                0                4.1501271e-11    0                0                1.5342169        -6.9388939e-18   7.2364152e-15   
 1          83         431.97716        0                0                0.10039907       1.4707523        0                0                0                0                4.1501271e-11    0                0                1.5711513        -1.3877788e-17   7.0663022e-15   
 1          84         453.95916        0                0                0.10039907       1.5085621        0                0                0                0                4.1501271e-11    0                0                1.6089612        -6.9388939e-18   6.9002475e-15   
 1          85         477.04026        0                0                0.10039907       1.5472698        0                0                0                0                4.1501271e-11    0                0                1.6476688        -6.9388939e-18   6.7381442e-15   
 1          86         501.27541        0                0                0.10039907       1.5868984        0                0                0                0                4.1501271e-11    0                0                1.6872974        -6.9388939e-18   6.5798893e-15   
 1          87         526.72232        0                0                0.10039907       1.6274714        0                0                0                0                4.1501271e-11    0                0                1.7278705        -6.9388939e-18   6.4253833e-15   
 1          88         553.44157        0                0                0.10039907       1.6690131        0                0                0                0                4.1501271e-11    0                0                1.7694122        -1.3877788e-17   6.2745302e-15   
 1          89         581.49679        0                0                0.10039907       1.7115482        0                0                0                0                4.1501271e-11    0                0                1.8119473        -6.9388939e-18   6.127237e-15    
 1          90         610.95476        0                0                0.10039907       1.755102         0                0                0                0                4.1501271e-11    0                0                1.855501         -6.9388939e-18   5.9834137e-15   
 1          91         641.88564        0                0                0.10039907       1.7997003        0                0                0                0                4.1501271e-11    0                0                1.9000994        -6.9388939e-18   5.8429733e-15   
 1          92         674.36306        0                0                0.10039907       1.8453699        0                0                0                0                4.1501271e-11    0                0                1.945769         -6.9388939e-18   5.7058317e-15   
 1          93         708.46435        0                0                0.10039907       1.8921378        0                0                0                0                4.1501271e-11    0                0                1.9925369        -6.9388939e-18   5.5719071e-15   
 1          94         744.27071        0                0                0.10039907       1.9400319        0                0                0                0                4.1501271e-11    0                0                2.040431         -1.3877788e-17   1.0882241e-14   
 1          95         781.86738        0                0                0.10039907       1.9890807        0                0                0                0                4.1501271e-11    0                0                2.0894797        -1.3877788e-17   1.0626789e-14   
 1          96         821.34389        0                0                0.10039907       2.0393134        0                0                0                0                4.1501271e-11    0                0                2.1397124        -1.3877788e-17   1.0377311e-14   
 1          97         862.79422        0                0                0.10039907       2.0907598        0                0                0                0                4.1501271e-11    0                0                2.1911589        -1.3877788e-17   1.0133661e-14   
 1          98         906.31707        0                0                0.10039907       2.1434507        0                0                0                0                4.1501271e-11    0                0                2.2438498        -1.3877788e-17   9.8956982e-15   
 1          99         952.01606        0                0                0.10039907       2.1974174        0                0                0                0                4.1501271e-11    0                0                2.2978165        -1.3877788e-17   9.6632872e-15   
 1          100        1000             0                0                0.10039907       2.252692         0                0                0                0                4.1501271e-11    0                0                2.353091         -1.3877788e-17   9.4362947e-15   
