 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          15         8.2675692        1          0                0                0                0                0.063548147      0.16380614       0                0                0                0                0                0                0                0                0                0.22735429       -1.2143064e-17  
 1          16         9.0640857        1          0                0                0                0                0.066331218      0.17201494       0                0                0                0                0                0                0                0                0                0.23834616       -1.3877788e-17  
 1          17         9.9004281        1          0                0                0                0                0.069038643      0.18032785       0                0                0                0                0                0                0                0                0                0.24936649       -1.3877788e-17  
 1          18         10.778588        1          0                0                0                0                0.071662792      0.18877162       0                0                0                0                0                0                0                0                0                0.26043441       -1.5612511e-17  
 1          19         11.700655        1          0                0                0                0                0.074195671      0.19737109       0                0                0                0                0                0                0                0                0                0.27156677       -1.5612511e-17  
 1          20         12.668826        1          0                0                0                0                0.076629339      0.2061492        0                0                0                0                0                0                0                0                0                0.28277854       -1.5612511e-17  
 1          21         13.685405        1          0                0                0                0                0.078954177      0.21512895       0                0                0                0                0                0                0                0                0                0.29408313       -1.7347235e-17  
 1          22         14.752814        1          0                0                0                0                0.081164124      0.22432857       0                0                0                0                0                0                0                0                0                0.30549269       -1.5612511e-17  
 1          23         15.873592        1          0                0                0                0                0.083252524      0.23376585       0                0                0                0                0                0                0                0                0                0.31701837       -1.5612511e-17  
 1          24         17.05041         1          0                0                0                0                0.085213574      0.24345688       0                0                0                0                0                0                0                0                0                0.32867046       -1.5612511e-17  
 1          25         18.286069        1          0                0                0                0                0.087042716      0.25341584       0                0                0                0                0                0                0                0                0                0.34045855       -1.7347235e-17  
 1          26         19.58351         1          0                0                0                0                0.088737483      0.26365426       0                0                0                0                0                0                0                0                0                0.35239175       -1.7347235e-17  
 1          27         20.945824        1          0                0                0                0                0.090295956      0.27418272       0                0                0                0                0                0                0                0                0                0.36447868       -1.9081958e-17  
 1          28         22.376253        1          0                0                0                0                0.091717837      0.28500981       0                0                0                0                0                0                0                0                0                0.37672765       -1.7347235e-17  
 1          29         23.878204        1          0                0                0                0                0.093004459      0.29614224       0                0                0                0                0                0                0                0                0                0.3891467        -1.9081958e-17  
 1          30         25.455252        1          0                0                0                0                0.094158737      0.30758496       0                0                0                0                0                0                0                0                0                0.40174369       -1.9081958e-17  
 1          31         27.111152        1          0                0                0                0                0.095184405      0.31934195       0                0                0                0                0                0                0                0                0                0.41452636       -1.9081958e-17  
 1          32         28.849848        1          0                0                0                0                0.09608723       0.33141512       0                0                0                0                0                0                0                0                0                0.42750235       -1.9081958e-17  
 1          33         30.675479        1          0                0                0                0                0.096873249      0.34380606       0                0                0                0                0                0                0                0                0                0.44067931       -1.9081958e-17  
 1          34         32.592391        1          0                0                0                0                0.097550284      0.35651459       0                0                0                0                0                0                0                0                0                0.45406487       -1.9081958e-17  
 1          35         34.605148        1          0                0                0                0                0.09812651       0.36954021       0                0                0                0                0                0                0                0                0                0.46766672       -1.7347235e-17  
 1          36         36.718544        1          0                0                0                0                0.098610742      0.38288188       0                0                0                0                0                0                0                0                0                0.48149262       -1.9081958e-17  
 1          37         38.937609        1          0                0                0                0                0.099012298      0.39653814       0                0                0                0                0                0                0                0                0                0.49555044       -1.7347235e-17  
 1          38         41.267627        1          0                0                0                0                0.099340488      0.41050766       0                0                0                0                0                0                0                0                0                0.50984815       -1.7347235e-17  
 1          39         43.714147        1          0                0                0                0                0.099604588      0.42478927       0                0                0                0                0                0                0                0                0                0.52439386       -1.7347235e-17  
 1          40         46.282992        1          0                0                0                0                0.099813621      0.43938222       0                0                0                0                0                0                0                0                0                0.53919584       -1.5612511e-17  
 1          41         48.98028         1          0                0                0                0                0.09997611       0.4542864        0                0                0                0                0                0                0                0                0                0.55426251       -1.3877788e-17  
 1          42         51.812432        1          0                0                0                0                0.10009998       0.46950251       0                0                0                0                0                0                0                0                0                0.56960249       -1.3877788e-17  
