 IPER  ISTEP           DLEN           ILYR    IROW   ICOL                     STA                     FBC                     CST                     IBE                     IBV                     WST                     CNH                     ABER
 1          9          0.56606943       1          1          2          -0.00000000e+00  -1.17070982e-02  0.00000000e+00   3.24109269e-03   8.46600546e-03   0.00000000e+00   0.00000000e+00   1.96394785e-18  
 1          9          0.56606943       1          1          3          -0.00000000e+00  5.85354908e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.85354908e-03  0.00000000e+00  
 1          10         0.59437290       1          1          1          -0.00000000e+00  5.72604804e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.72604804e-03  0.00000000e+00  
 1          10         0.59437290       1          1          2          -0.00000000e+00  -1.14520961e-02  0.00000000e+00   3.16081277e-03   8.29128332e-03   0.00000000e+00   0.00000000e+00   -2.06214524e-18 
 1          10         0.59437290       1          1          3          -0.00000000e+00  5.72604804e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.72604804e-03  0.00000000e+00  
 1          11         0.62409154       1          1          1          -0.00000000e+00  5.63385599e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.63385599e-03  0.00000000e+00  
 1          11         0.62409154       1          1          2          -0.00000000e+00  -1.12677120e-02  0.00000000e+00   3.09322327e-03   8.17448872e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          11         0.62409154       1          1          3          -0.00000000e+00  5.63385599e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.63385599e-03  0.00000000e+00  
 1          12         0.65529612       1          1          1          -0.00000000e+00  5.56922421e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.56922421e-03  0.00000000e+00  
 1          12         0.65529612       1          1          2          -0.00000000e+00  -1.11384484e-02  0.00000000e+00   3.03255041e-03   8.10589801e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          12         0.65529612       1          1          3          -0.00000000e+00  5.56922421e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.56922421e-03  0.00000000e+00  
 1          13         0.68806093       1          1          1          -0.00000000e+00  5.52665915e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.52665915e-03  0.00000000e+00  
 1          13         0.68806093       1          1          2          -0.00000000e+00  -1.10533183e-02  0.00000000e+00   2.97434567e-03   8.07897264e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          13         0.68806093       1          1          3          -0.00000000e+00  5.52665915e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.52665915e-03  0.00000000e+00  
 1          14         0.72246397       1          1          1          -0.00000000e+00  5.50214452e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.50214452e-03  0.00000000e+00  
 1          14         0.72246397       1          1          2          -0.00000000e+00  -1.10042890e-02  0.00000000e+00   2.91516397e-03   8.08912507e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          14         0.72246397       1          1          3          -0.00000000e+00  5.50214452e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.50214452e-03  0.00000000e+00  
 1          15         0.75858717       1          1          1          -0.00000000e+00  5.49266795e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.49266795e-03  0.00000000e+00  
 1          15         0.75858717       1          1          2          -0.00000000e+00  -1.09853359e-02  0.00000000e+00   2.85234880e-03   8.13298709e-03   0.00000000e+00   0.00000000e+00   -1.31593897e-18 
 1          15         0.75858717       1          1          3          -0.00000000e+00  5.49266795e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.49266795e-03  0.00000000e+00  
 1          16         0.79651653       1          1          1          -0.00000000e+00  5.49593375e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.49593375e-03  0.00000000e+00  
 1          16         0.79651653       1          1          2          -0.00000000e+00  -1.09918675e-02  0.00000000e+00   2.78307097e-03   8.20879653e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          16         0.79651653       1          1          3          -0.00000000e+00  5.49593375e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.49593375e-03  0.00000000e+00  
 1          17         0.83634236       1          1          1          -0.00000000e+00  5.51016571e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.51016571e-03  0.00000000e+00  
 1          17         0.83634236       1          1          2          -0.00000000e+00  -1.10203314e-02  0.00000000e+00   2.70742472e-03   8.31290670e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          17         0.83634236       1          1          3          -0.00000000e+00  5.51016571e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.51016571e-03  0.00000000e+00  
 1          18         0.87815947       1          1          1          -0.00000000e+00  5.53395949e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.53395949e-03  0.00000000e+00  
 1          18         0.87815947       1          1          2          -0.00000000e+00  -1.10679190e-02  0.00000000e+00   2.62414875e-03   8.44377023e-03   0.00000000e+00   0.00000000e+00   -1.52336385e-18 
 1          18         0.87815947       1          1          3          -0.00000000e+00  5.53395949e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.53395949e-03  0.00000000e+00  
 1          19         0.92206745       1          1          1          -0.00000000e+00  5.56617809e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.56617809e-03  0.00000000e+00  
 1          19         0.92206745       1          1          2          -0.00000000e+00  -1.11323562e-02  0.00000000e+00   2.53287903e-03   8.59947716e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          19         0.92206745       1          1          3          -0.00000000e+00  5.56617809e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.56617809e-03  0.00000000e+00  
 1          20         0.96817082       1          1          1          -0.00000000e+00  5.60588541e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.60588541e-03  0.00000000e+00  
 1          20         0.96817082       1          1          2          -0.00000000e+00  -1.12117708e-02  0.00000000e+00   2.43366870e-03   8.77810213e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          20         0.96817082       1          1          3          -0.00000000e+00  5.60588541e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.60588541e-03  0.00000000e+00  
 1          21         1.01657936       1          1          1          -0.00000000e+00  5.65229493e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.65229493e-03  0.00000000e+00  
 1          21         1.01657936       1          1          2          -0.00000000e+00  -1.13045899e-02  0.00000000e+00   2.32483824e-03   8.97975162e-03   0.00000000e+00   0.00000000e+00   -1.76348408e-18 
 1          21         1.01657936       1          1          3          -0.00000000e+00  5.65229493e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.65229493e-03  0.00000000e+00  
 1          22         1.06740833       1          1          1          -0.00000000e+00  5.70478453e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.70478453e-03  0.00000000e+00  
 1          22         1.06740833       1          1          2          -0.00000000e+00  -1.14095691e-02  0.00000000e+00   2.20994636e-03   9.19962270e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          22         1.06740833       1          1          3          -0.00000000e+00  5.70478453e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.70478453e-03  0.00000000e+00  
 1          23         1.12077875       1          1          1          -0.00000000e+00  5.76283781e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.76283781e-03  0.00000000e+00  
 1          23         1.12077875       1          1          2          -0.00000000e+00  -1.15256756e-02  0.00000000e+00   2.08839969e-03   9.43727593e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          23         1.12077875       1          1          3          -0.00000000e+00  5.76283781e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.76283781e-03  0.00000000e+00  
 1          24         1.17681768       1          1          1          -0.00000000e+00  5.82604296e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.82604296e-03  0.00000000e+00  
 1          24         1.17681768       1          1          2          -0.00000000e+00  -1.16520859e-02  0.00000000e+00   1.96105057e-03   9.69103535e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          24         1.17681768       1          1          3          -0.00000000e+00  5.82604296e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.82604296e-03  0.00000000e+00  
 1          25         1.23565857       1          1          1          -0.00000000e+00  5.89404868e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.89404868e-03  0.00000000e+00  
 1          25         1.23565857       1          1          2          -0.00000000e+00  -1.17880974e-02  0.00000000e+00   1.82914198e-03   9.95895538e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          25         1.23565857       1          1          3          -0.00000000e+00  5.89404868e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.89404868e-03  0.00000000e+00  
 1          26         1.29744149       1          1          1          -0.00000000e+00  5.96659637e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.96659637e-03  0.00000000e+00  
 1          26         1.29744149       1          1          2          -0.00000000e+00  -1.19331927e-02  0.00000000e+00   1.69476658e-03   1.02384262e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          26         1.29744149       1          1          3          -0.00000000e+00  5.96659637e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -5.96659637e-03  0.00000000e+00  
 1          27         1.36231357       1          1          1          -0.00000000e+00  6.04346482e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.04346482e-03  0.00000000e+00  
 1          27         1.36231357       1          1          2          -0.00000000e+00  -1.20869296e-02  0.00000000e+00   1.55847343e-03   1.05284562e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          27         1.36231357       1          1          3          -0.00000000e+00  6.04346482e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.04346482e-03  0.00000000e+00  
 1          28         1.43042925       1          1          1          -0.00000000e+00  6.12448441e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.12448441e-03  0.00000000e+00  
 1          28         1.43042925       1          1          2          -0.00000000e+00  -1.22489688e-02  0.00000000e+00   1.42188063e-03   1.08270882e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          28         1.43042925       1          1          3          -0.00000000e+00  6.12448441e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.12448441e-03  0.00000000e+00  
 1          29         1.50195071       1          1          1          -0.00000000e+00  6.20952616e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.20952616e-03  0.00000000e+00  
 1          29         1.50195071       1          1          2          -0.00000000e+00  -1.24190523e-02  0.00000000e+00   1.28662220e-03   1.11324301e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          29         1.50195071       1          1          3          -0.00000000e+00  6.20952616e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.20952616e-03  0.00000000e+00  
 1          30         1.57704825       1          1          1          -0.00000000e+00  6.29849770e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.29849770e-03  0.00000000e+00  
 1          30         1.57704825       1          1          2          -0.00000000e+00  -1.25969954e-02  0.00000000e+00   1.15427827e-03   1.14427171e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          30         1.57704825       1          1          3          -0.00000000e+00  6.29849770e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.29849770e-03  0.00000000e+00  
 1          31         1.65590066       1          1          1          -0.00000000e+00  6.39133243e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -6.39133243e-03  0.00000000e+00  
 1          31         1.65590066       1          1          2          -0.00000000e+00  -1.27826649e-02  0.00000000e+00   1.02566745e-03   1.17569974e-02   0.00000000e+00   0.00000000e+00   -1.43626487e-18 
