 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          48         72.039686        1          0                0                0                0                0.087360538      0.252638         0                0                0                0                0                0                0                0                0                0.33999854       4.3368087e-18   
 1          49         76.024808        1          0                0                0                0                0.088710841      0.26053471       0                0                0                0                0                0                0                0                0                0.34924555       2.6020852e-18   
 1          50         80.209187        1          0                0                0                0                0.089990604      0.26869359       0                0                0                0                0                0                0                0                0                0.3586842        2.6020852e-18   
 1          51         84.602784        1          0                0                0                0                0.091195392      0.27712337       0                0                0                0                0                0                0                0                0                0.36831876       8.6736174e-19   
 1          52         89.216062        1          0                0                0                0                0.092323353      0.28583022       0                0                0                0                0                0                0                0                0                0.37815358       8.6736174e-19   
 1          53         94.060003        1          0                0                0                0                0.093372396      0.29482065       0                0                0                0                0                0                0                0                0                0.38819305       8.6736174e-19   
 1          54         99.146141        1          0                0                0                0                0.094340923      0.30410074       0                0                0                0                0                0                0                0                0                0.39844166       8.6736174e-19   
 1          55         104.48659        1          0                0                0                0                0.095228684      0.31367531       0                0                0                0                0                0                0                0                0                0.40890399       8.6736174e-19   
 1          56         110.09405        1          0                0                0                0                0.096036093      0.32354862       0                0                0                0                0                0                0                0                0                0.41958471       -8.6736174e-19  
 1          57         115.98189        1          0                0                0                0                0.096764245      0.33372437       0                0                0                0                0                0                0                0                0                0.43048862       -8.6736174e-19  
 1          58         122.16413        1          0                0                0                0                0.097415416      0.34420523       0                0                0                0                0                0                0                0                0                0.44162065       -8.6736174e-19  
 1          59         128.65547        1          0                0                0                0                0.097992178      0.35499368       0                0                0                0                0                0                0                0                0                0.45298586       -8.6736174e-19  
 1          60         135.47138        1          0                0                0                0                0.098498113      0.36609137       0                0                0                0                0                0                0                0                0                0.46458948       -2.6020852e-18  
 1          61         142.62809        1          0                0                0                0                0.098937154      0.37749975       0                0                0                0                0                0                0                0                0                0.4764369        -2.6020852e-18  
