 IPER  ISTEP  TLEN  IDB  ILYR  IROW  ICOL  NODE  THIK  HEAD  THETA  VK  SKE  SKV
 1          4          1.651373         1          1          1          2          4          2.6315789        9.9999992        0.45             0.001            1.0204082e-05    0.010204082     
 1          4          1.651373         1          1          1          2          5          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          4          1.651373         1          1          1          2          6          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          4          1.651373         1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          4          1.651373         1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          4          1.651373         1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          4          1.651373         1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          5          2.1170797        1          1          1          2          1          2.616319         9.4313253        0.44679208       0.001            1.02517e-05      0.0102517       
 1          5          2.1170797        1          1          1          2          2          2.6313086        9.9899336        0.4499435        0.001            1.020492e-05     0.01020492      
 1          5          2.1170797        1          1          1          2          3          2.6315752        9.999861         0.44999922       0.001            1.0204093e-05    0.010204093     
 1          5          2.1170797        1          1          1          2          4          2.6315789        9.9999984        0.44999999       0.001            1.0204082e-05    0.010204082     
 1          5          2.1170797        1          1          1          2          5          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          5          2.1170797        1          1          1          2          6          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          5          2.1170797        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          5          2.1170797        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          5          2.1170797        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          5          2.1170797        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          6          2.6060717        1          1          1          2          1          2.6129863        9.3070374        0.44608648       0.001            1.0262176e-05    0.010262176     
 1          6          2.6060717        1          1          1          2          2          2.6311853        9.9853395        0.44991771       0.001            1.0205303e-05    0.010205303     
 1          6          2.6060717        1          1          1          2          3          2.6315726        9.9997628        0.44999867       0.001            1.0204101e-05    0.010204101     
 1          6          2.6060717        1          1          1          2          4          2.6315789        9.9999968        0.44999998       0.001            1.0204082e-05    0.010204082     
 1          6          2.6060717        1          1          1          2          5          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          6          2.6060717        1          1          1          2          6          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          6          2.6060717        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          6          2.6060717        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          6          2.6060717        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          6          2.6060717        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          7          3.1195134        1          1          1          2          1          2.6095606        9.17925          0.44535933       0.001            1.0272972e-05    0.010272972     
 1          7          3.1195134        1          1          1          2          2          2.631033         9.9796686        0.44988587       0.001            1.0205776e-05    0.010205776     
 1          7          3.1195134        1          1          1          2          3          2.6315688        9.9996206        0.44999787       0.001            1.0204113e-05    0.010204113     
 1          7          3.1195134        1          1          1          2          4          2.6315788        9.9999941        0.44999997       0.001            1.0204082e-05    0.010204082     
 1          7          3.1195134        1          1          1          2          5          2.6315789        9.9999999        0.45             0.001            1.0204082e-05    0.010204082     
 1          7          3.1195134        1          1          1          2          6          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          7          3.1195134        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          7          3.1195134        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          7          3.1195134        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          7          3.1195134        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          8          3.6586271        1          1          1          2          1          2.6060428        9.0479948        0.44461065       0.001            1.0284089e-05    0.010284089     
 1          8          3.6586271        1          1          1          2          2          2.630849         9.9728156        0.4498474        0.001            1.0206347e-05    0.010206347     
 1          8          3.6586271        1          1          1          2          3          2.6315634        9.9994219        0.44999676       0.001            1.020413e-05     0.01020413      
 1          8          3.6586271        1          1          1          2          4          2.6315787        9.9999898        0.44999994       0.001            1.0204082e-05    0.010204082     
 1          8          3.6586271        1          1          1          2          5          2.6315789        9.9999998        0.45             0.001            1.0204082e-05    0.010204082     
 1          8          3.6586271        1          1          1          2          6          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          8          3.6586271        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          8          3.6586271        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          8          3.6586271        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          8          3.6586271        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          9          4.2246966        1          1          1          2          1          2.6024343        8.9133173        0.44384056       0.001            1.0295524e-05    0.010295524     
 1          9          4.2246966        1          1          1          2          2          2.6306303        9.9646693        0.44980165       0.001            1.0207026e-05    0.010207026     
 1          9          4.2246966        1          1          1          2          3          2.6315562        9.9991523        0.44999524       0.001            1.0204152e-05    0.010204152     
 1          9          4.2246966        1          1          1          2          4          2.6315785        9.9999833        0.44999991       0.001            1.0204083e-05    0.010204083     
 1          9          4.2246966        1          1          1          2          5          2.6315789        9.9999997        0.45             0.001            1.0204082e-05    0.010204082     
 1          9          4.2246966        1          1          1          2          6          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          9          4.2246966        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          9          4.2246966        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          9          4.2246966        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          9          4.2246966        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          10         4.8190695        1          1          1          2          1          2.5987368        8.7752776        0.44304925       0.001            1.0307276e-05    0.010307276     
 1          10         4.8190695        1          1          1          2          2          2.6303736        9.9551122        0.44974798       0.001            1.0207822e-05    0.010207822     
 1          10         4.8190695        1          1          1          2          3          2.6315466        9.9987948        0.44999324       0.001            1.0204182e-05    0.010204182     
 1          10         4.8190695        1          1          1          2          4          2.6315782        9.9999736        0.44999985       0.001            1.0204084e-05    0.010204084     
 1          10         4.8190695        1          1          1          2          5          2.6315789        9.9999995        0.45             0.001            1.0204082e-05    0.010204082     
 1          10         4.8190695        1          1          1          2          6          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          10         4.8190695        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          10         4.8190695        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          10         4.8190695        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          10         4.8190695        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          11         5.443161         1          1          1          2          1          2.5949523        8.6339508        0.44223699       0.001            1.0319339e-05    0.010319339     
 1          11         5.443161         1          1          1          2          2          2.6300758        9.9440205        0.44968567       0.001            1.0208747e-05    0.010208747     
 1          11         5.443161         1          1          1          2          3          2.6315341        9.9983296        0.44999063       0.001            1.0204221e-05    0.010204221     
 1          11         5.443161         1          1          1          2          4          2.6315779        9.9999596        0.44999977       0.001            1.0204085e-05    0.010204085     
 1          11         5.443161         1          1          1          2          5          2.6315789        9.9999992        0.45             0.001            1.0204082e-05    0.010204082     
 1          11         5.443161         1          1          1          2          6          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          11         5.443161         1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          11         5.443161         1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          11         5.443161         1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          11         5.443161         1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          12         6.0984571        1          1          1          2          1          2.5910834        8.4894283        0.44140416       0.001            1.0331709e-05    0.010331709     
 1          12         6.0984571        1          1          1          2          2          2.6297334        9.9312646        0.449614         0.001            1.0209811e-05    0.010209811     
 1          12         6.0984571        1          1          1          2          3          2.6315181        9.9977337        0.44998728       0.001            1.020427e-05     0.01020427      
 1          12         6.0984571        1          1          1          2          4          2.6315773        9.9999397        0.44999966       0.001            1.0204087e-05    0.010204087     
 1          12         6.0984571        1          1          1          2          5          2.6315789        9.9999986        0.44999999       0.001            1.0204082e-05    0.010204082     
 1          12         6.0984571        1          1          1          2          6          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          12         6.0984571        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          12         6.0984571        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          12         6.0984571        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          12         6.0984571        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          13         6.7865181        1          1          1          2          1          2.5871331        8.3418183        0.44055122       0.001            1.0344378e-05    0.010344378     
 1          13         6.7865181        1          1          1          2          2          2.6293426        9.9167092        0.4495322        0.001            1.0211025e-05    0.010211025     
 1          13         6.7865181        1          1          1          2          3          2.6314979        9.9969806        0.44998305       0.001            1.0204333e-05    0.010204333     
 1          13         6.7865181        1          1          1          2          4          2.6315766        9.9999119        0.44999951       0.001            1.0204089e-05    0.010204089     
 1          13         6.7865181        1          1          1          2          5          2.6315789        9.9999978        0.44999999       0.001            1.0204082e-05    0.010204082     
 1          13         6.7865181        1          1          1          2          6          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          13         6.7865181        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          13         6.7865181        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          13         6.7865181        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          13         6.7865181        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          14         7.508982         1          1          1          2          1          2.5831046        8.1912463        0.43967875       0.001            1.0357338e-05    0.010357338     
 1          14         7.508982         1          1          1          2          2          2.6288997        9.9002135        0.44943947       0.001            1.0212401e-05    0.010212401     
 1          14         7.508982         1          1          1          2          3          2.6314726        9.9960401        0.44997778       0.001            1.0204411e-05    0.010204411     
 1          14         7.508982         1          1          1          2          4          2.6315756        9.999874         0.44999929       0.001            1.0204092e-05    0.010204092     
 1          14         7.508982         1          1          1          2          5          2.6315789        9.9999966        0.44999998       0.001            1.0204082e-05    0.010204082     
 1          14         7.508982         1          1          1          2          6          2.6315789        9.9999999        0.45             0.001            1.0204082e-05    0.010204082     
 1          14         7.508982         1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          14         7.508982         1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          14         7.508982         1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          14         7.508982         1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          15         8.2675692        1          1          1          2          1          2.5790021        8.0378559        0.43878742       0.001            1.037058e-05     0.01037058      
 1          15         8.2675692        1          1          1          2          2          2.6284008        9.8816319        0.44933497       0.001            1.0213952e-05    0.010213952     
 1          15         8.2675692        1          1          1          2          3          2.6314414        9.9948775        0.44997125       0.001            1.0204508e-05    0.010204508     
 1          15         8.2675692        1          1          1          2          4          2.6315742        9.9998228        0.44999901       0.001            1.0204096e-05    0.010204096     
 1          15         8.2675692        1          1          1          2          5          2.6315788        9.9999948        0.44999997       0.001            1.0204082e-05    0.010204082     
 1          15         8.2675692        1          1          1          2          6          2.6315789        9.9999999        0.45             0.001            1.0204082e-05    0.010204082     
 1          15         8.2675692        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          15         8.2675692        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          15         8.2675692        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          15         8.2675692        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          16         9.0640857        1          1          1          2          1          2.5748298        7.8818087        0.43787803       0.001            1.038409e-05     0.01038409      
 1          16         9.0640857        1          1          1          2          2          2.627842         9.8608144        0.44921787       0.001            1.0215691e-05    0.010215691     
 1          16         9.0640857        1          1          1          2          3          2.6314032        9.9934534        0.44996326       0.001            1.0204627e-05    0.010204627     
 1          16         9.0640857        1          1          1          2          4          2.6315724        9.9997544        0.44999862       0.001            1.0204102e-05    0.010204102     
 1          16         9.0640857        1          1          1          2          5          2.6315787        9.9999922        0.44999996       0.001            1.0204082e-05    0.010204082     
 1          16         9.0640857        1          1          1          2          6          2.6315789        9.9999998        0.45             0.001            1.0204082e-05    0.010204082     
 1          16         9.0640857        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          16         9.0640857        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          16         9.0640857        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          16         9.0640857        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          17         9.9004281        1          1          1          2          1          2.5705927        7.7232851        0.43695148       0.001            1.0397857e-05    0.010397857     
 1          17         9.9004281        1          1          1          2          2          2.627219         9.8376072        0.44908726       0.001            1.0217629e-05    0.010217629     
 1          17         9.9004281        1          1          1          2          3          2.6313567        9.9917234        0.44995355       0.001            1.0204771e-05    0.010204771     
 1          17         9.9004281        1          1          1          2          4          2.6315699        9.9996643        0.44999812       0.001            1.020411e-05     0.01020411      
 1          17         9.9004281        1          1          1          2          5          2.6315786        9.9999885        0.44999994       0.001            1.0204083e-05    0.010204083     
 1          17         9.9004281        1          1          1          2          6          2.6315789        9.9999997        0.45             0.001            1.0204082e-05    0.010204082     
 1          17         9.9004281        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          17         9.9004281        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          17         9.9004281        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          17         9.9004281        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          18         10.778588        1          1          1          2          1          2.5662961        7.5624839        0.4360088        0.001            1.0411865e-05    0.010411865     
 1          18         10.778588        1          1          1          2          2          2.6265277        9.8118537        0.44894227       0.001            1.0219782e-05    0.010219782     
 1          18         10.778588        1          1          1          2          3          2.6313007        9.9896372        0.44994184       0.001            1.0204945e-05    0.010204945     
 1          18         10.778588        1          1          1          2          4          2.6315668        9.9995466        0.44999746       0.001            1.0204119e-05    0.010204119     
 1          18         10.778588        1          1          1          2          5          2.6315785        9.9999833        0.44999991       0.001            1.0204083e-05    0.010204083     
 1          18         10.778588        1          1          1          2          6          2.6315789        9.9999995        0.45             0.001            1.0204082e-05    0.010204082     
 1          18         10.778588        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          18         10.778588        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          18         10.778588        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          18         10.778588        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          19         11.700655        1          1          1          2          1          2.5619459        7.3996226        0.43505114       0.001            1.0426096e-05    0.010426096     
 1          19         11.700655        1          1          1          2          2          2.6257639        9.7833953        0.44878196       0.001            1.0222161e-05    0.010222161     
 1          19         11.700655        1          1          1          2          3          2.6312336        9.9871385        0.44992781       0.001            1.0205153e-05    0.010205153     
 1          19         11.700655        1          1          1          2          4          2.6315627        9.9993942        0.4499966        0.001            1.0204132e-05    0.010204132     
 1          19         11.700655        1          1          1          2          5          2.6315783        9.999976         0.44999987       0.001            1.0204084e-05    0.010204084     
 1          19         11.700655        1          1          1          2          6          2.6315789        9.9999992        0.45             0.001            1.0204082e-05    0.010204082     
 1          19         11.700655        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          19         11.700655        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          19         11.700655        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          19         11.700655        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          20         12.668826        1          1          1          2          1          2.5575484        7.2349367        0.43407976       0.001            1.0440532e-05    0.010440532     
 1          20         12.668826        1          1          1          2          2          2.6249232        9.7520726        0.44860542       0.001            1.0224782e-05    0.010224782     
 1          20         12.668826        1          1          1          2          3          2.6311537        9.9841645        0.44991111       0.001            1.0205401e-05    0.010205401     
 1          20         12.668826        1          1          1          2          4          2.6315574        9.9991988        0.4499955        0.001            1.0204148e-05    0.010204148     
 1          20         12.668826        1          1          1          2          5          2.631578         9.9999659        0.44999981       0.001            1.0204084e-05    0.010204084     
 1          20         12.668826        1          1          1          2          6          2.6315789        9.9999987        0.44999999       0.001            1.0204082e-05    0.010204082     
 1          20         12.668826        1          1          1          2          7          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          20         12.668826        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          20         12.668826        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          20         12.668826        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          21         13.685405        1          1          1          2          1          2.5531105        7.0686793        0.43309605       0.001            1.0455153e-05    0.010455153     
 1          21         13.685405        1          1          1          2          2          2.6240014        9.7177264        0.44841173       0.001            1.0227657e-05    0.010227657     
 1          21         13.685405        1          1          1          2          3          2.6310592        9.9806454        0.44989136       0.001            1.0205694e-05    0.010205694     
 1          21         13.685405        1          1          1          2          4          2.6315507        9.9989499        0.44999411       0.001            1.0204169e-05    0.010204169     
 1          21         13.685405        1          1          1          2          5          2.6315777        9.9999522        0.44999973       0.001            1.0204086e-05    0.010204086     
 1          21         13.685405        1          1          1          2          6          2.6315789        9.9999981        0.44999999       0.001            1.0204082e-05    0.010204082     
 1          21         13.685405        1          1          1          2          7          2.6315789        9.9999999        0.45             0.001            1.0204082e-05    0.010204082     
 1          21         13.685405        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          21         13.685405        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          21         13.685405        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          22         14.752814        1          1          1          2          1          2.5486393        6.9011202        0.43210151       0.001            1.0469936e-05    0.010469936     
 1          22         14.752814        1          1          1          2          2          2.6229944        9.6801993        0.44819996       0.001            1.02308e-05      0.0102308       
 1          22         14.752814        1          1          1          2          3          2.630948         9.9765038        0.44986811       0.001            1.0206039e-05    0.010206039     
 1          22         14.752814        1          1          1          2          4          2.6315423        9.9986352        0.44999234       0.001            1.0204195e-05    0.010204195     
 1          22         14.752814        1          1          1          2          5          2.6315772        9.9999335        0.44999963       0.001            1.0204087e-05    0.010204087     
 1          22         14.752814        1          1          1          2          6          2.6315789        9.9999972        0.44999998       0.001            1.0204082e-05    0.010204082     
 1          22         14.752814        1          1          1          2          7          2.6315789        9.9999999        0.45             0.001            1.0204082e-05    0.010204082     
 1          22         14.752814        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          22         14.752814        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          22         14.752814        1          1          1          2          10         1.3157895        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          23         15.873592        1          1          1          2          1          2.5441426        6.7325451        0.43109776       0.001            1.0484857e-05    0.010484857     
 1          23         15.873592        1          1          1          2          2          2.6218979        9.6393372        0.4479692        0.001            1.0234226e-05    0.010234226     
 1          23         15.873592        1          1          1          2          3          2.6308178        9.9716545        0.44984088       0.001            1.0206443e-05    0.010206443     
 1          23         15.873592        1          1          1          2          4          2.6315317        9.99824          0.44999012       0.001            1.0204228e-05    0.010204228     
 1          23         15.873592        1          1          1          2          5          2.6315765        9.9999084        0.44999949       0.001            1.0204089e-05    0.010204089     
 1          23         15.873592        1          1          1          2          6          2.6315788        9.9999959        0.44999998       0.001            1.0204082e-05    0.010204082     
 1          23         15.873592        1          1          1          2          7          2.6315789        9.9999998        0.45             0.001            1.0204082e-05    0.010204082     
 1          23         15.873592        1          1          1          2          8          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
 1          23         15.873592        1          1          1          2          9          2.6315789        10               0.45             0.001            1.0204082e-05    0.010204082     
