 IPER  ISTEP           DLEN           ILYR    IROW   ICOL                     STA                     FBC                     CST                     IBE                     IBV                     WST                     CNH                     ABER
 1          1          0.38313807       1          1          1          -0.00000000e+00  2.88077185e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.88077185e-03  0.00000000e+00  
 1          1          0.38313807       1          1          2          -0.00000000e+00  -5.76154371e-03  0.00000000e+00   0.00000000e+00   5.76154371e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          1          0.38313807       1          1          3          -0.00000000e+00  2.88077185e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.88077185e-03  0.00000000e+00  
 1          2          0.40229497       1          1          1          -0.00000000e+00  2.99111347e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.99111347e-03  0.00000000e+00  
 1          2          0.40229497       1          1          2          -0.00000000e+00  -5.98222694e-03  0.00000000e+00   0.00000000e+00   5.98222694e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          2          0.40229497       1          1          3          -0.00000000e+00  2.99111347e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -2.99111347e-03  0.00000000e+00  
 1          3          0.42240972       1          1          1          -0.00000000e+00  3.10416103e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.10416103e-03  0.00000000e+00  
 1          3          0.42240972       1          1          2          -0.00000000e+00  -6.20832206e-03  0.00000000e+00   1.83168911e-17   6.20832206e-03   0.00000000e+00   0.00000000e+00   7.32764061e-19  
 1          3          0.42240972       1          1          3          -0.00000000e+00  3.10416103e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.10416103e-03  0.00000000e+00  
 1          4          0.44353021       1          1          1          -0.00000000e+00  3.21984832e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.21984832e-03  0.00000000e+00  
 1          4          0.44353021       1          1          2          -0.00000000e+00  -6.43969664e-03  0.00000000e+00   0.00000000e+00   6.43969664e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          4          0.44353021       1          1          3          -0.00000000e+00  3.21984832e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.21984832e-03  0.00000000e+00  
 1          5          0.46570672       1          1          1          -0.00000000e+00  3.33809600e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.33809600e-03  0.00000000e+00  
 1          5          0.46570672       1          1          2          -0.00000000e+00  -6.67619200e-03  0.00000000e+00   0.00000000e+00   6.67619200e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          5          0.46570672       1          1          3          -0.00000000e+00  3.33809600e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.33809600e-03  0.00000000e+00  
 1          6          0.48899205       1          1          1          -0.00000000e+00  3.45881119e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.45881119e-03  0.00000000e+00  
 1          6          0.48899205       1          1          2          -0.00000000e+00  -6.91762238e-03  0.00000000e+00   0.00000000e+00   6.91762238e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          6          0.48899205       1          1          3          -0.00000000e+00  3.45881119e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.45881119e-03  0.00000000e+00  
 1          7          0.51344166       1          1          1          -0.00000000e+00  3.58188708e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.58188708e-03  0.00000000e+00  
 1          7          0.51344166       1          1          2          -0.00000000e+00  -7.16377416e-03  0.00000000e+00   0.00000000e+00   7.16377416e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          7          0.51344166       1          1          3          -0.00000000e+00  3.58188708e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.58188708e-03  0.00000000e+00  
 1          8          0.53911374       1          1          1          -0.00000000e+00  3.70720271e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.70720271e-03  0.00000000e+00  
 1          8          0.53911374       1          1          2          -0.00000000e+00  -7.41440542e-03  0.00000000e+00   0.00000000e+00   7.41440542e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00  
 1          8          0.53911374       1          1          3          -0.00000000e+00  3.70720271e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.70720271e-03  0.00000000e+00  
 1          9          0.56606943       1          1          1          -0.00000000e+00  3.83462289e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   -3.83462289e-03  0.00000000e+00  
 1          9          0.56606943       1          1          2          -0.00000000e+00  -7.66924577e-03  0.00000000e+00   0.00000000e+00   7.66924577e-03   0.00000000e+00   0.00000000e+00   9.81973923e-19  
