 IPER  ISTEP  TLEN  ILYR  IROW  ICOL  DISP  COM  TOTGL  EST
 1          1          0.38313807       1          1          1          0                0                2000             1000            
 1          1          0.38313807       1          1          2          0.0057615437     0.0057615437     2000             1000            
 1          1          0.38313807       1          1          3          0                0                2000             1000            
 1          2          0.78543304       1          1          1          0                0                2000             1000            
 1          2          0.78543304       1          1          2          0.011743771      0.011743771      2000             1000            
 1          2          0.78543304       1          1          3          0                0                2000             1000            
 1          3          1.2078428        1          1          1          0                0                2000             1000            
 1          3          1.2078428        1          1          2          0.017952093      0.017952093      2000             1000            
 1          3          1.2078428        1          1          3          0                0                2000             1000            
 1          4          1.651373         1          1          1          0                0                2000             1000            
 1          4          1.651373         1          1          2          0.024391789      0.024391789      2000             1000            
 1          4          1.651373         1          1          3          0                0                2000             1000            
 1          5          2.1170797        1          1          1          0                0                2000             1000            
 1          5          2.1170797        1          1          2          0.031067981      0.031067981      2000             1000            
 1          5          2.1170797        1          1          3          0                0                2000             1000            
 1          6          2.6060717        1          1          1          0                0                2000             1000            
 1          6          2.6060717        1          1          2          0.037985604      0.037985604      2000             1000            
 1          6          2.6060717        1          1          3          0                0                2000             1000            
 1          7          3.1195134        1          1          1          0                0                2000             1000            
 1          7          3.1195134        1          1          2          0.045149378      0.045149378      2000             1000            
 1          7          3.1195134        1          1          3          0                0                2000             1000            
 1          8          3.6586271        1          1          1          0                0                2000             1000            
 1          8          3.6586271        1          1          2          0.052563783      0.052563783      2000             1000            
 1          8          3.6586271        1          1          3          0                0                2000             1000            
 1          9          4.2246966        1          1          1          0                0                2000             1000            
 1          9          4.2246966        1          1          2          0.060233029      0.060233029      2000             1000            
 1          9          4.2246966        1          1          3          0                0                2000             1000            
 1          10         4.8190695        1          1          1          0                0                2000             1000            
 1          10         4.8190695        1          1          2          0.068161026      0.068161026      2000             1000            
 1          10         4.8190695        1          1          3          0                0                2000             1000            
 1          11         5.443161         1          1          1          0                0                2000             1000            
 1          11         5.443161         1          1          2          0.076351357      0.076351357      2000             1000            
 1          11         5.443161         1          1          3          0                0                2000             1000            
 1          12         6.0984571        1          1          1          0                0                2000             1000            
 1          12         6.0984571        1          1          2          0.084807252      0.084807252      2000             1000            
 1          12         6.0984571        1          1          3          0                0                2000             1000            
 1          13         6.7865181        1          1          1          0                0                2000             1000            
 1          13         6.7865181        1          1          2          0.093531565      0.093531565      2000             1000            
 1          13         6.7865181        1          1          3          0                0                2000             1000            
 1          14         7.508982         1          1          1          0                0                2000             1000            
 1          14         7.508982         1          1          2          0.10252674       0.10252674       2000             1000            
 1          14         7.508982         1          1          3          0                0                2000             1000            
 1          15         8.2675692        1          1          1          0                0                2000             1000            
 1          15         8.2675692        1          1          2          0.11179481       0.11179481       2000             1000            
 1          15         8.2675692        1          1          3          0                0                2000             1000            
 1          16         9.0640857        1          1          1          0                0                2000             1000            
 1          16         9.0640857        1          1          2          0.12133736       0.12133736       2000             1000            
 1          16         9.0640857        1          1          3          0                0                2000             1000            
 1          17         9.9004281        1          1          1          0                0                2000             1000            
 1          17         9.9004281        1          1          2          0.13115551       0.13115551       2000             1000            
 1          17         9.9004281        1          1          3          0                0                2000             1000            
 1          18         10.778588        1          1          1          0                0                2000             1000            
 1          18         10.778588        1          1          2          0.14124993       0.14124993       2000             1000            
 1          18         10.778588        1          1          3          0                0                2000             1000            
 1          19         11.700655        1          1          1          0                0                2000             1000            
 1          19         11.700655        1          1          2          0.15162082       0.15162082       2000             1000            
 1          19         11.700655        1          1          3          0                0                2000             1000            
 1          20         12.668826        1          1          1          0                0                2000             1000            
 1          20         12.668826        1          1          2          0.16226789       0.16226789       2000             1000            
 1          20         12.668826        1          1          3          0                0                2000             1000            
 1          21         13.685405        1          1          1          0                0                2000             1000            
 1          21         13.685405        1          1          2          0.17319042       0.17319042       2000             1000            
 1          21         13.685405        1          1          3          0                0                2000             1000            
 1          22         14.752814        1          1          1          0                0                2000             1000            
 1          22         14.752814        1          1          2          0.18438722       0.18438722       2000             1000            
 1          22         14.752814        1          1          3          0                0                2000             1000            
 1          23         15.873592        1          1          1          0                0                2000             1000            
 1          23         15.873592        1          1          2          0.19585667       0.19585667       2000             1000            
 1          23         15.873592        1          1          3          0                0                2000             1000            
 1          24         17.05041         1          1          1          0                0                2000             1000            
 1          24         17.05041         1          1          2          0.20759678       0.20759678       2000             1000            
 1          24         17.05041         1          1          3          0                0                2000             1000            
 1          25         18.286069        1          1          1          0                0                2000             1000            
 1          25         18.286069        1          1          2          0.21960517       0.21960517       2000             1000            
 1          25         18.286069        1          1          3          0                0                2000             1000            
 1          26         19.58351         1          1          1          0                0                2000             1000            
 1          26         19.58351         1          1          2          0.23187916       0.23187916       2000             1000            
 1          26         19.58351         1          1          3          0                0                2000             1000            
 1          27         20.945824        1          1          1          0                0                2000             1000            
 1          27         20.945824        1          1          2          0.24441582       0.24441582       2000             1000            
 1          27         20.945824        1          1          3          0                0                2000             1000            
 1          28         22.376253        1          1          1          0                0                2000             1000            
 1          28         22.376253        1          1          2          0.25721202       0.25721202       2000             1000            
 1          28         22.376253        1          1          3          0                0                2000             1000            
 1          29         23.878204        1          1          1          0                0                2000             1000            
 1          29         23.878204        1          1          2          0.2702645        0.2702645        2000             1000            
 1          29         23.878204        1          1          3          0                0                2000             1000            
 1          30         25.455252        1          1          1          0                0                2000             1000            
 1          30         25.455252        1          1          2          0.28356994       0.28356994       2000             1000            
 1          30         25.455252        1          1          3          0                0                2000             1000            
 1          31         27.111152        1          1          1          0                0                2000             1000            
 1          31         27.111152        1          1          2          0.29712509       0.29712509       2000             1000            
 1          31         27.111152        1          1          3          0                0                2000             1000            
 1          32         28.849848        1          1          1          0                0                2000             1000            
 1          32         28.849848        1          1          2          0.3109268        0.3109268        2000             1000            
 1          32         28.849848        1          1          3          0                0                2000             1000            
 1          33         30.675479        1          1          1          0                0                2000             1000            
 1          33         30.675479        1          1          2          0.32497215       0.32497215       2000             1000            
 1          33         30.675479        1          1          3          0                0                2000             1000            
 1          34         32.592391        1          1          1          0                0                2000             1000            
 1          34         32.592391        1          1          2          0.33925855       0.33925855       2000             1000            
 1          34         32.592391        1          1          3          0                0                2000             1000            
 1          35         34.605148        1          1          1          0                0                2000             1000            
 1          35         34.605148        1          1          2          0.35378381       0.35378381       2000             1000            
 1          35         34.605148        1          1          3          0                0                2000             1000            
 1          36         36.718544        1          1          1          0                0                2000             1000            
 1          36         36.718544        1          1          2          0.36854627       0.36854627       2000             1000            
 1          36         36.718544        1          1          3          0                0                2000             1000            
 1          37         38.937609        1          1          1          0                0                2000             1000            
 1          37         38.937609        1          1          2          0.38354487       0.38354487       2000             1000            
 1          37         38.937609        1          1          3          0                0                2000             1000            
 1          38         41.267627        1          1          1          0                0                2000             1000            
 1          38         41.267627        1          1          2          0.39877924       0.39877924       2000             1000            
 1          38         41.267627        1          1          3          0                0                2000             1000            
 1          39         43.714147        1          1          1          0                0                2000             1000            
 1          39         43.714147        1          1          2          0.4142498        0.4142498        2000             1000            
 1          39         43.714147        1          1          3          0                0                2000             1000            
 1          40         46.282992        1          1          1          0                0                2000             1000            
 1          40         46.282992        1          1          2          0.42995782       0.42995782       2000             1000            
 1          40         46.282992        1          1          3          0                0                2000             1000            
 1          41         48.98028         1          1          1          0                0                2000             1000            
 1          41         48.98028         1          1          2          0.44590549       0.44590549       2000             1000            
 1          41         48.98028         1          1          3          0                0                2000             1000            
 1          42         51.812432        1          1          1          0                0                2000             1000            
 1          42         51.812432        1          1          2          0.46209593       0.46209593       2000             1000            
 1          42         51.812432        1          1          3          0                0                2000             1000            
 1          43         54.786192        1          1          1          0                0                2000             1000            
 1          43         54.786192        1          1          2          0.47853329       0.47853329       2000             1000            
 1          43         54.786192        1          1          3          0                0                2000             1000            
 1          44         57.908639        1          1          1          0                0                2000             1000            
 1          44         57.908639        1          1          2          0.49522273       0.49522273       2000             1000            
 1          44         57.908639        1          1          3          0                0                2000             1000            
 1          45         61.187209        1          1          1          0                0                2000             1000            
 1          45         61.187209        1          1          2          0.51217041       0.51217041       2000             1000            
 1          45         61.187209        1          1          3          0                0                2000             1000            
 1          46         64.629708        1          1          1          0                0                2000             1000            
 1          46         64.629708        1          1          2          0.52938352       0.52938352       2000             1000            
 1          46         64.629708        1          1          3          0                0                2000             1000            
 1          47         68.244331        1          1          1          0                0                2000             1000            
 1          47         68.244331        1          1          2          0.54687023       0.54687023       2000             1000            
 1          47         68.244331        1          1          3          0                0                2000             1000            
 1          48         72.039686        1          1          1          0                0                2000             1000            
 1          48         72.039686        1          1          2          0.56463965       0.56463965       2000             1000            
 1          48         72.039686        1          1          3          0                0                2000             1000            
 1          49         76.024808        1          1          1          0                0                2000             1000            
 1          49         76.024808        1          1          2          0.58270177       0.58270177       2000             1000            
 1          49         76.024808        1          1          3          0                0                2000             1000            
 1          50         80.209187        1          1          1          0                0                2000             1000            
 1          50         80.209187        1          1          2          0.60106743       0.60106743       2000             1000            
 1          50         80.209187        1          1          3          0                0                2000             1000            
 1          51         84.602784        1          1          1          0                0                2000             1000            
 1          51         84.602784        1          1          2          0.61974823       0.61974823       2000             1000            
 1          51         84.602784        1          1          3          0                0                2000             1000            
 1          52         89.216062        1          1          1          0                0                2000             1000            
 1          52         89.216062        1          1          2          0.63875643       0.63875643       2000             1000            
 1          52         89.216062        1          1          3          0                0                2000             1000            
 1          53         94.060003        1          1          1          0                0                2000             1000            
 1          53         94.060003        1          1          2          0.65810491       0.65810491       2000             1000            
